municipality,poor,dpoor,census_hhsize,census_age_hh,census_male_hh,census_piped_water,census_no_piped_water,census_no_sewage,census_sewage_pub,census_sewage_priv,census_electricity,census_telephone,census_cellphone,census_internet,census_automobile,census_computer,census_washmachine,census_fridge,census_television,census_share_under15,census_share_elderly,census_share_adult,census_max_tertiary,census_max_secondary,census_share_female,gis_arvimin,gis_arvimax,gis_arvimean,gis_arvisum,gis_arvistddev,gis_baeimin,gis_baeimax,gis_baeimean,gis_baeisum,gis_baeistddev,gis_bimin,gis_bimax,gis_bimean,gis_bisum,gis_bistddev,gis_brbamin,gis_brbamax,gis_brbamean,gis_brbasum,gis_brbastddev,gis_bumin,gis_bumax,gis_bumean,gis_busum,gis_bustddev,gis_evimin,gis_evimax,gis_evimean,gis_evisum,gis_evistddev,gis_ibimin,gis_ibimax,gis_ibimean,gis_ibisum,gis_ibistddev,gis_mndwimin,gis_mndwimax,gis_mndwimean,gis_mndwisum,gis_mndwistddev,gis_nbaimin,gis_nbaimax,gis_nbaimean,gis_nbaisum,gis_nbaistddev,gis_nbimin,gis_nbimax,gis_nbimean,gis_nbisum,gis_nbistddev,gis_ndbimin,gis_ndbimax,gis_ndbimean,gis_ndbisum,gis_ndbistddev,gis_ndvimin,gis_ndvimax,gis_ndvimean,gis_ndvisum,gis_ndvistddev,gis_ndwimin,gis_ndwimax,gis_ndwimean,gis_ndwisum,gis_ndwistddev,gis_srmin,gis_srmax,gis_srmean,gis_srsum,gis_srstddev,gis_uimin,gis_uimax,gis_uimean,gis_uisum,gis_uistddev,gis_ndsimin,gis_ndsimax,gis_ndsimean,gis_ndsisum,gis_ndsistddev,gis_varimin,gis_varimax,gis_varimean,gis_varisum,gis_varistddev,gis_savimin,gis_savimax,gis_savimean,gis_savisum,gis_savistddev,gis_osavimin,gis_osavimax,gis_osavimean,gis_osavisum,gis_osavistddev,gis_ndmimin,gis_ndmimax,gis_ndmimean,gis_ndmisum,gis_ndmistddev,gis_mdeamin,gis_mdeamax,gis_mdeamean,gis_mdeasum,gis_mdeastddev,gis_mdepmin,gis_mdepmax,gis_mdepmean,gis_mdepsum,gis_mdepstddev,gis_ntl_min_2015,gis_ntl_max_2015,gis_ntl_mean_2015,gis_ntl_std_2015,gis_ntl_sum_2015
1021005,.062703788,,-1.091609,-1.2058591,-1.1212026,-.086474925,.064660005,-.66396981,.094413713,-.094851814,.37765595,.63381386,1.1426153,2.2236981,,1.8180587,.8167842,.98186618,.5627026,-.68889606,-1.0704346,1.4858528,.24670985,.68574542,-1.488066,.078163415,-.084783398,-1.6176586,-.39597586,-.22592545,.19916175,.068538189,1.0699327,-.12746589,.21668009,.58681387,-.013785596,1.7617247,.19777811,-1.0916063,.051563751,-.089899831,.19246987,-.14070418,-.22839208,.059264373,.034541734,1.7549338,.41537088,-1.0905303,.18783495,-.15466182,-1.5888454,-.37416586,-.24012369,.022122066,-.0024969878,1.836393,.28786778,-.8915177,.05661219,.24877742,.0041128988,.20311047,.1681249,.10541613,-.049760655,.16864099,-.18957341,-.15568089,.019659514,-.01717094,-1.6963183,.11367036,.69507349,.020882813,.0038476351,1.8623806,.32491073,-.71523929,-.070614845,-.31433696,-1.5806038,-.35339588,-.52449334,.14935917,-.0090150144,1.3901372,.2933253,-.37886232,.10016187,-.21074368,-1.1582834,-.34637141,-1.4201205,.17991956,.10394979,1.8757887,.44500118,-.70875949,.05661219,.24877742,.0041128988,.20311047,.1681249,.050246291,-.076023012,-1.4721551,-.16457315,-.93135071,-.058259849,-.3508485,-1.5823799,-.35340279,-.53142667,-.066926904,-.32827625,-1.5805311,-.35339808,-.51873201,-.0038476351,-.020882908,-1.8623806,-.32491073,-.71523929,-1.1112795,-1.1512682,-1.2022775,-.3459598831528217,-.29247335,-.051833682,-.00089542178,.27761856,-.1080796,.2513822,-.14973336,-.047059845,.027404821,.11399419,.5296399
1031001,.098266453,.066445179,-1.5522323,-.40775692,-.48133048,.33390158,-.33991697,-.43844929,.33178961,-.3342171,-.5622021,.50660741,1.0301522,.91961879,,.87767571,.50590998,.70507729,.32734454,-.89140773,-.34435704,1.2236334,.39351162,.18262994,-1.0507861,-2.9786878,5.5053234,-1.7952654,1.9116032,-.09865129,.1344263,.85267967,1.3498806,7.218082,-.077832714,-.8917408,.021208832,1.4522624,5.868154,-.79279941,-.73632395,.70528209,.33916748,6.7105465,-.13805449,-.021674659,.4951891,1.7514358,-2.7106698,-.77728945,-2.4950602,1.3948766,-1.7866378,4.057044,-.034167305,-.34520715,.04198299,1.5105313,4.8070021,-.36274731,-.036510482,.67293322,1.1861945,-6.9527469,.035469562,-1.6292427,-.042299125,-1.9260173,7.0586557,2.3468773,-.026619103,.23204106,-.28358197,-7.4165826,.29129508,-.080619067,.078944519,1.4931138,4.2155194,-.41754058,-.46922973,.052456371,-1.8683956,4.8627043,-.61055148,-.0041182805,.020279067,1.8411847,-6.111722,-.37886232,.093397543,-.072898962,-1.24237,3.3776546,-1.1771224,-.7743246,.19621749,1.6190242,-1.2353967,-.65309137,-.036510482,.67293322,1.1861945,-6.9527469,.035469562,-.64468586,2.1653132,-1.3659974,-6.6175647,-.8095026,-.41188312,.06319242,-1.8662144,4.8626571,-.28830206,-.45266035,.055858277,-1.8683389,4.862689,-.29583004,-.078944519,.080618978,-1.4931138,-4.2155194,-.41754058,-1.1124592,-.92002505,-1.2977393,.9092657442364954,-.049947489,-.051833682,.92132777,-.65352815,3.6394067,.11845611,-.18396795,-.056821089,-.32690746,-.15445109,.80611002
1031002,.047504902,0,-1.7137775,-1.8958555,-.3770082,.48648116,-.57197696,.21052624,-.60328519,.58329242,-.26011544,.73497081,.96092337,1.1101488,,1.6052684,.23454627,.26732245,.146613,-.78832251,-1.0438187,1.5739976,-.097851321,.0246723,-2.8841691,-9.5323486,8.9359789,-2.1554127,.1245257,.40374637,-3.2688093,7.056303,2.1430674,14.83928,.76889181,-3.4712501,5.315237,1.4601973,10.406535,-.83015037,-25.130972,27.038912,1.0407647,17.524956,2.4553878,-.26699314,25.567766,1.940334,-3.3062391,-.25522104,-12.549678,19.958904,-2.0449791,5.4746485,2.9815295,-1.8621576,34.558441,1.4338579,7.4230175,.27933076,-.70906341,.79412049,2.1055913,-10.157192,1.1998882,-1.6292427,-.014691394,-1.1751004,12.907266,1.480607,-41.366188,39.945374,.82807922,-9.6989222,3.2553954,-.60575777,33.184002,1.3831193,5.9651942,.27708942,-21.416914,.010775193,-2.2701049,6.2633672,.40063193,-10.556363,.27934387,2.3742414,-8.7913857,.88107115,.071964093,-.10358661,-1.321697,5.4435768,-1.4064944,-10.535336,29.454311,1.684581,-1.7759858,.43243429,-.70906341,.79412049,2.1055913,-10.157192,1.1998882,-3.1338851,.7028538,-1.3584148,-11.521791,-.71202409,-17.729517,.017419146,-2.2699788,6.2634044,.40055081,-20.254658,.012534709,-2.2700706,6.2633791,.41340345,-33.184002,.60575771,-1.3831193,-5.9651942,.27708942,-1.1124592,-.082700983,-1.2208625,2.791780983222811,.44856918,-.051833682,.93586832,-.36557034,9.6752949,.76421374,-.1843653,.035650183,-.32825488,-.15871675,1.6085956
1031003,.045514133,.052380953,-1.7907832,-1.6377593,-.20110714,-.15501395,.16603871,-.61031449,.51999605,-.51203698,-.84459049,.91873246,1.3437586,1.8539188,,2.1878827,.43482554,.79353154,.35135183,-.87532735,-1.3938324,1.9036419,1.6860085,-1.0544094,-1.1400445,-6.6551313,2.0359137,-1.5781904,2.6405988,.13580096,.060442902,.53771985,1.3187757,6.157516,.40075076,-.90538877,-.00077484234,1.3332385,4.475739,-1.3904132,.050122533,.48051694,.33278933,5.7261376,-.19263345,-.020781294,.33653715,1.5555413,-3.1987588,-.51625526,-.21771899,.55797368,-1.5827904,4.2171674,-.24044956,-.10566451,.011040394,1.376353,3.4004536,-1.0803642,.024277944,.59305966,1.0023153,-6.162858,.18286429,.042401303,-.049760655,-.81940383,6.2344599,1.0474721,.018353855,.74281025,-.3144615,-6.3918142,.080229111,-.025950514,.0056572021,1.3674059,2.9137568,-1.1452483,-.59791642,-.025348417,-1.6225735,4.9067659,.16397181,.033577923,.023508927,1.6279622,-5.6569462,.18528695,.09182445,-.12500522,-1.1491607,3.3242333,-1.0726558,-.28654042,.081541918,1.3567965,-2.4592426,-.95926529,.024277944,.59305966,1.0023153,-6.162858,.18286429,.052289933,.11001075,-1.206761,-4.8689513,-.98008996,-.52645463,-.024192965,-1.6263543,4.9067931,.26548153,-.57718849,-.025012301,-1.6225032,4.906775,.27155676,-.0056572021,.025950419,-1.3674059,-2.9137568,-1.1452483,-1.1124592,.049704384,-1.2352328,1.093949807210207,.33021876,-.051833682,.92589921,-.42965341,4.2593026,.41877028,-.17843412,.027006939,-.29906815,-.05449355,2.6619663
1031008,.02978435,.022146508,-1.7591541,-2.4241915,-.55944687,.20074689,-.21351828,-.75102562,.7864663,-.79241252,.46495265,1.1989105,1.3822391,2.6218581,,2.2272346,.44486842,.91930151,.47724411,-1.0403031,-1.9931233,2.4715283,1.6565655,-.72977859,-2.280555,-1.832948,.10721699,-.79869384,1.1538374,.1291023,.07585609,-.092199951,.4167203,.94738001,.17986605,-.85989487,-.030385517,1.0713857,.73368597,-.60604501,.050297223,-.083237581,-.011631198,.79748338,-.25474054,.024423063,.31148681,.91888446,-1.0888158,.28424969,-.28635117,-.28491688,-.90666294,1.2159241,-.25381067,.053267196,-.037307385,1.0984122,.49098441,-.55159396,.021691158,.48426649,-.25857165,-1.4883374,-.097185664,.079159968,-.049760655,.20816231,1.2100661,-.15568089,.040840324,.28463355,-1.1096079,-1.5116084,-.23178139,.030142631,-.026914952,1.1238469,.44362214,-.51677364,-.470276,-.10871045,-.71722883,1.4490111,.48668995,.0537723,.025912544,.62745661,-1.4559971,.27931187,.093377881,-.16074985,-.7937755,.85665911,-.68544841,.086627625,.15008363,.91975051,-.80883831,-.29124957,.021691158,.48426649,-.25857165,-1.4883374,-.097185664,-5.7591052,20.165844,-.86554015,-.69342571,3.6745076,-.41312179,-.11782046,-.71888363,1.4490023,.4275645,-.45367283,-.11165909,-.71710807,1.4490082,.4336673,.026914952,-.030142728,-1.1238469,-.44362214,-.51677364,-1.1112795,-.1209307,-1.0736798,.1765959308186798,.99533051,-.051833682,.79641134,.091611087,1.3689923,.77488053,-.17985886,.026339037,-.20502311,.069420747,1.9756011
1031009,.062402494,0,-1.8285632,-1.2081933,-1.310403,.1040158,-.14827339,-.52652365,.67577755,-.68976247,-.78107059,.74004841,1.0097886,1.6325669,,1.7526774,.6511761,.51860368,.11674946,-.86571902,-1.2407357,1.794124,.97601801,.0013740601,-2.1116734,-7.0387602,5.1273699,-1.385783,.70499581,.32336277,.15292214,.22275987,1.7231452,1.7144378,.17986605,-.022805566,.010889963,.97616661,.75601476,-1.2036588,.051279873,.086599275,.48905414,1.6309079,-.11735211,.026745819,.25234029,1.1952355,-1.0807263,-1.073128,-2.0957456,3.4871337,-1.3486687,1.1260083,.29529777,.0024273675,.029412581,.90672886,.26720706,-.81597906,-.0080563771,.48977503,1.3438054,-1.360545,.020730056,.083535992,-.050506797,.16864099,1.5865641,-.15568089,-.010370813,.55522376,.33400747,-1.28991,.41977,.011979138,.051801071,.84886092,.02711563,-.71523929,-.55292845,-.15872772,-1.4007341,1.2715175,-.61055148,.095507406,.020955086,1.3655344,-1.4602424,-.4916921,.092355371,-.1768042,-1.1094972,.70082921,-1.4371531,.0093284082,.096041106,.99623352,-.98037857,-.87576336,-.0080563771,.48977503,1.3438054,-1.360545,.020730056,.055901945,.076385349,-1.1612649,-1.32873,-.98008996,-.48681909,-.17399678,-1.3984872,1.2714715,-.61246818,-.53365427,-.16364723,-1.4006513,1.2715029,-.59978729,-.051801071,-.011979233,-.84886092,-.02711563,-.71523929,-1.1124592,-.31953874,-1.1005064,.2656904506372726,.36225045,-.051833682,.93950355,.54976362,2.4723797,1.260361,-.18107451,-.057948537,-.32570651,-.14808306,-.041065045
1041001,.23662686,.19915192,.14626005,.092777118,.9241392,.36834496,-.35703939,.37830129,-1.8565974,1.855642,.37727478,-.76084578,.12817787,.025637135,,.20983782,.50996566,-.27881208,.27900028,-.5113458,.17390634,.45800623,1.4659859,-.57163268,.096737787,.065311849,-.080277033,.5382911,1.3003745,.55781502,-.0073751998,1.4847715,.043455701,.32811233,4.1926041,-.84624654,.0073007839,-.84093243,-.89696634,1.6350061,.049642127,.64667046,.4125163,.52946734,1.4165052,-.019709246,.13822219,-.81268245,-1.4765596,.77151346,-1.8274561,2.2381196,.4799031,1.1592541,.44878739,-.11207674,-.03247261,-1.1346984,-1.3950884,2.5454888,.020397805,.53384316,.71336174,-.47541139,2.7327936,.1010401,-.049760655,-.22657694,.49065706,.084949702,.05041521,.28122106,1.0056362,-.22695343,1.8238175,-.028443543,-.046820138,-1.0838976,-1.4705771,2.3279018,-.4305191,.038562536,.56584251,1.1289145,1.4978735,.012037269,.014795816,-.52066469,-.91676891,1.1067307,.093908802,-.084075578,.46117851,1.1141096,1.1222764,-.36117417,-.092448644,-1.0414937,-1.6814183,.87777823,.020397805,.53384316,.71336174,-.47541139,2.7327936,.05609205,-.068878166,.52209127,.6100471,.87200135,-.37782136,.046547528,.56436795,1.1289091,1.5216252,-.41520068,.041416973,.56603479,1.1289127,1.5279135,.046820138,.028443448,1.0838976,1.4705771,2.3279018,-1.1159983,-1.7452275,-1.4753779,-.3858748693550681,-1.1324775,-.051833682,-.89244026,-1.1878313,-.27955446,-1.2830099,-.16392772,-.05387944,-.28334934,-.099520497,.13764584
1041002,.15262842,.13448545,-1.0595598,-.346443,-1.0679214,.69597173,-.68449032,-.52973789,-1.6421095,1.6419338,.12640841,.37384117,.80924594,1.5074296,,1.3723519,1.0053411,.63446057,.41502094,-1.2637304,-.17506938,1.5185975,1.8282219,-1.6302963,-.14742193,.070043266,-.079957224,1.0069757,2.7428532,.2362805,-.34646571,1.5195258,-1.0296791,.41138273,-.041018661,-.72796237,-.0034667265,-.95995641,-1.5068207,2.0458658,.046672344,-.031227818,-.43258953,.31031933,-.23592022,-.014885075,-.0065129278,-.99808246,-2.7325563,1.4502022,.41449091,-.367154,.9420917,2.4369745,-.2580471,-.051618587,.0023378162,-.88551009,-1.9165912,1.4501793,.012637601,.25704026,-.83647865,-1.3721399,-.30353835,-.75403643,-.049760655,.010553346,.98541278,-.10755478,.0041365926,.062821813,.24136908,-.81443459,.052698851,-.0072527956,-.0042954036,-.90319258,-2.1215425,1.6001941,-.22231869,.071907446,1.0215125,2.331269,.46517569,-.001425729,-.014197811,-1.0619223,-1.9226588,.034847129,.089818746,-.055628378,1.1604465,2.6926289,1.6253054,-.22789983,-.055541564,-1.0469567,-2.8473923,1.1561179,.012637601,.25704026,-.83647865,-1.3721399,-.30353835,.045826331,-.069101445,.9163909,1.3487091,1.2862847,-.19326842,.083998479,1.0240998,2.3313003,.40055081,-.21372837,.076075792,1.0217302,2.331279,.3931399,.0042954036,.0072526997,.90319258,2.1215425,1.6001941,-1.1159983,-1.6939437,-1.4248902,-.3186880093943349,-1.0107216,-.051833682,-.44509825,-1.0022399,-.032363251,-1.2214701,-.16366318,.1623113,-.19220123,.1130688,1.790646
1041003,.10127047,.078006305,-1.2803615,-1.2242602,-.59830374,-.31776759,.31893584,-.69015217,-1.5503259,1.5495689,.09862949,.50704575,1.1025742,1.8236761,,1.469215,.97604316,.63931924,.22546588,-1.2891378,-1.0259185,2.0980029,1.5229232,-1.2363447,-.94151962,.066143043,-.079521127,.12880866,5.7185755,.410445,-.34646571,.42911282,-1.3251801,1.4168491,1.2474754,-.85079616,.014030488,-.76158309,-3.4001074,1.5229539,.046672344,.2918205,-.33372808,1.5419075,.56582612,-.020066589,.18553944,-.25298402,-6.1357656,1.8504547,-3.6493292,2.7580137,-.07310874,5.1868544,1.3459362,-.075893447,.031346496,-.77050018,-4.8573194,1.5257179,-.089538701,.52558041,1.6852956,-2.6752169,1.4504594,-.75403643,-.049760655,-9.0004234,2.4227736,9.4214172,-.05186199,.39021996,1.6155059,-1.6278677,1.1172054,-.015444176,.086182766,-.71463072,-5.2161613,1.4017284,-.48492327,.096916087,-.11166728,5.0521688,1.799077,-.016234923,.017274546,.47984093,-4.1512589,1.67088,.089818746,-.027475623,.24977189,5.3980374,1.7933602,-.26788208,.30298442,-.48425981,-6.5850205,1.3231223,-.089538701,.52558041,1.6852956,-2.6752169,1.4504594,.054095939,-.049587104,.67374504,2.8086045,.89637065,-.42674649,.1131271,-.11123806,5.0521989,4.1419673,-.46784675,.10206986,-.11151275,5.0521784,4.1419458,-.086182766,.015444081,.71463072,5.2161613,1.4017284,-1.117178,-1.8049031,-1.4850018,-.3753813891135631,-1.1937402,-.051833682,-1.0241315,-1.2829849,-.26827589,-1.7605586,-.16199553,8.2870283,-.17148048,1.7791348,4.4336486
1041004,.2432248,.28544229,-.62798566,-.69995022,.081864305,.34588602,-.33706367,.0034413689,-1.8528789,1.8519901,-.30691093,-.67150789,.078492209,-.34401041,,-.45173237,.64600635,.010105469,-.20124534,-.12666622,-.06505242,.18438825,-.25303492,.18776403,-1.0666826,.072728671,-.078445412,1.3079205,6.9719729,-.11204859,-.035118956,-.068306491,-1.231864,1.121236,-.4459739,-.65062249,-.022309877,-1.4201823,-4.1882253,.88798916,.049401924,-.0035724563,-.48361477,.91852468,-.28673512,-.012383638,.013666477,-1.3618863,-7.0812988,.14503142,-.16364554,.19658379,1.2549268,6.2507343,-.24436013,-.0071909907,-.031505652,-1.3551341,-5.3256726,.43040803,.0048773978,.43193561,-.6920023,-3.32634,-.39197522,.099289708,-.049760655,.010553346,2.5302176,-.10755478,.010809999,.16248652,.65052217,-1.883353,-.34190279,.011088771,-.0088193081,-1.3588836,-5.8470702,.47555509,-.34472799,.094137385,1.297313,5.9004855,-.39540613,-.0095034642,.011490844,-1.2751446,-4.8219385,-.36005729,.095147617,-.031559631,1.6415651,7.2559505,1.5946468,-.16659364,-.030497458,-1.4020566,-7.3577733,-.15207952,.0048773978,.43193561,-.6920023,-3.32634,-.39197522,.058088161,-.048247445,1.3789347,3.8880303,.60393536,-.30164683,.10896594,1.2999389,5.9005556,-.40986437,-.33218196,.099181667,1.2975459,5.9005079,-.41741288,.0088193081,-.011088866,1.3588836,5.8470702,.47555509,-1.1089201,-1.6585113,-1.4276783,-.2361661704297039,-.97296989,-.051833682,-.96916378,-1.0148624,.3152338,-1.1555541,-.17376122,-.050059345,-.31155333,-.14005364,.54001004
1041005,.19838224,.2082185,.20685847,-.11823799,.89804941,.57946086,-.56804198,.32795832,-1.861388,1.8604711,-.029975755,-1.1849551,.10827802,-.56379414,,-.043488406,.71790105,-.23772262,.12227258,-.2117396,-.089498244,.30312306,1.6287665,-1.5051869,-.16077361,.073304117,-.080044441,.77510011,.69020981,.2496777,.0080380132,.50730979,-.78083611,-.0094619626,.87933409,-.75070935,-.0034667265,-.6504941,-.4707323,2.0832162,.049794983,-.0096509987,-.30183733,-.02772502,.13860445,-.015599759,-.08375138,-.76720697,-.68084806,1.2587775,.37848023,-.42061815,.6817323,.5595603,-.25706947,-.058488827,.0071725915,-.6554901,-.5824095,1.8278724,-.022283429,.33140516,-.65259928,-.24764651,.61030918,.1010401,-.049760655,.050074667,.14239019,-.15568089,.021980703,.017957618,.048372302,-.10404635,.51153785,-.0092115998,.0056572021,-.64392,-.62148035,1.8978928,-.11664911,.030226432,.82365578,.54338884,.44366109,.0093446374,-.02110821,-.86510158,-.41614825,-.059177656,.099178679,-.090630457,.70074624,.59025425,1.0609592,-.22523437,-.12935573,-.80658138,-.74032366,1.3509563,-.022283429,.33140516,-.65259928,-.24764651,.61030918,.057137631,-.070396446,.61308354,.42270437,1.335024,-.099134006,.038225204,.82421613,.54339331,.37353691,-.11147355,.032752395,.82386243,.54339027,.37287605,-.0056572021,.0092115039,.64392,.62148035,1.8978928,-1.1159983,-1.7498896,-1.4405994,-.3748329816394428,-1.0181246,-.051833682,-.98161125,-1.0330331,-.25037211,-1.1432462,-.16601194,-.062789619,-.30596212,-.13816732,-.18700577
1041006,.48672262,.43573296,.82570612,-.42628497,1.8898656,.56106633,-.55357867,1.0315924,-1.8568221,1.8559262,-.55476731,-.9878794,-1.2291031,-.82339466,,-.73506725,.57641655,-.56437004,-1.4879059,.55320036,.50122768,-.93820715,-.44113094,-.72046393,-1.1781764,.074103341,-.075596221,.96257395,7.1491938,.13580096,-.10601971,.070710301,-.95191568,1.4797802,-.59323037,-.23662727,.0086467322,-.86473715,-3.3551371,1.8591111,.048746824,-.033341218,-.42621136,1.1920898,-.35825241,.0081637967,-.068442859,-.93161833,-7.0975018,1.1891682,-1.7011105,.27727643,.93200028,6.555872,-.14659601,-.024137599,.025544748,-.78008419,-4.4338813,1.2991021,-.040390622,.34517643,-.92841792,-3.9785995,-.70150417,.085286379,-.050506797,.050074667,2.9299936,-.15568089,.0099395486,.026187738,.1487307,-2.5791018,.052698851,.0048562046,.016514577,-.80891156,-5.0139074,1.4678838,-.15117483,.1413758,.97354716,6.2555609,.14245754,-.079510689,-.013446681,-1.0701231,-5.3225927,-.32244727,.098490447,.03758676,.93039811,6.5388622,1.1733742,-.097290941,-.055541564,-1.008715,-7.3429561,1.0726162,-.040390622,.34517643,-.92841792,-3.9785995,-.70150417,.054000884,-.011853418,.67374504,2.5543835,1.1888064,-.13009928,.16306154,.97612751,6.2556205,.089891642,-.14488356,.14828146,.97376215,6.2555804,.089182645,-.016514577,-.0048563001,.80891156,5.0139074,1.4678838,-1.0487562,-1.6202816,-1.3418131,.0305392114065873,-1.0467243,-.051833682,-1.2327663,-1.0518974,.31297469,-1.3697126,-.17097087,-.088115431,-.32204154,-.17154814,.30072504
1041007,.34411129,.36915603,-.75323313,.096153952,.82443762,-1.5892071,1.5994623,-.63015521,-1.8381321,1.8372911,-.098311424,-.8942377,.42995054,-.74265784,,-.46078047,.73672211,.31251448,-.30469042,-.26908734,.63809502,-.12764421,-.315108,.57472998,-.93593001,.071577787,-.079753712,.68629664,1.4724331,.18269141,-.34646571,.48776066,-.36091384,.28449914,1.1370329,-.8053022,-.062239412,-1.0551755,-1.0848472,1.4109011,.046672344,.044794213,-.10411443,.2849035,.1875373,-.015957102,-.084447227,-.94211274,-1.6425996,.70190448,-.81669092,1.2110115,.5465067,1.262514,.50158,-.075893447,-.098225616,-1.2209558,-1.5225109,1.2235633,.085066371,.3975074,.60828799,-.52975959,.94931704,-.75403643,-.050506797,-.18705562,.52715605,.13307583,.075077787,.086508475,.97475672,-.25983545,.39223975,-.01330729,-.13458398,-1.1703216,-1.6124884,1.0378748,-.25789064,.049677506,.72172946,1.265326,.52971911,.018768728,-.00030190108,-.578071,-.99088985,.42975169,.089818746,-.074576102,.64204431,1.3037792,1.7047907,-.28654042,-.13726439,-1.1562181,-1.8541731,.20976231,.085066371,.3975074,.60828799,-.52975959,.94931704,.061034806,-.066690065,.87089479,.89167714,1.213176,-.22423369,.061111964,.72027665,1.2653461,.68419605,-.24713834,.05296991,.72193044,1.2653325,.67683333,.13458398,.013307195,1.1703216,1.6124884,1.0378748,-1.1230763,-1.8673761,-1.4899108,-.3969833223167372,-1.2532277,-.051833682,-1.0930889,-1.2731366,-.3372362,-1.7116003,-.16141579,-.085707359,-.31551135,-.16941206,-.13760659
1041008,.23143351,.210198,-.28335264,-.2895321,.46650627,.60873061,-.59729606,1.0248384,-1.8564838,1.8555702,.1639698,-1.4282818,.21540767,1.2477392,,-.49738151,.65150613,-.11158954,.33435419,-.53800035,.13218701,.50439185,.25299877,.52315688,-1.5035154,.071354002,-.080451474,.85403663,.51562953,.38365051,.032699145,.60505611,-.59420407,-.047769714,2.3150847,-.70976472,-.0030180858,-.98376113,-.50836855,2.0085149,.05005702,.041070595,-.1200598,-.028521407,.49242672,-.012919662,-.1220227,-.9910863,-.55009371,1.1543636,.43006667,-.42091104,.77457368,.39985436,-.24794482,-.048412461,-.00056307192,-1.0867776,-.63371539,2.0922575,.011344247,.40852439,-.12722977,-.085027434,1.568375,.10454093,-.050506797,.010553346,.049149398,-.15568089,.011535368,.06362474,.58104336,.038162328,.91531622,-.0060062758,.0065619722,-1.0603273,-.66193497,2.0302036,-.19825532,.019111462,.88361233,.37455165,.89546645,.018768728,-.0086394474,-.88150311,-.26198769,.44855657,.097605579,-.097531006,.90263373,.47902456,1.3732233,-.22789983,-.10167541,-1.0906614,-.64414209,1.1561179,.011344247,.40852439,-.12722977,-.085027434,1.568375,.059276324,-.070441104,.82539874,.43200701,1.261915,-.17159271,.025741471,.88418108,.37455454,.80575842,-.19044262,.021199457,.88382232,.37455255,.79841614,-.0065619722,.0060061803,1.0603273,.66193497,2.0302036,-1.1159983,-1.7694707,-1.4547925,-.3844577745331754,-1.0780329,-.051833682,-1.1782392,-1.0238785,-.26757851,-1.1963072,-.16290569,-.08035937,-.30959564,-.14045209,-.24099241
