mimun,census_hhsize,census_age_hh,census_male_hh,census_piped_water,census_no_piped_water,census_no_sewage,census_sewage_pub,census_sewage_priv,census_electricity,census_telephone,census_cellphone,census_internet,census_automobile,census_computer,census_washmachine,census_fridge,census_television,census_share_under15,census_share_elderly,census_share_adult,census_max_tertiary,census_max_secondary,census_share_female,gis_arvimin,gis_arvimax,gis_arvimean,gis_arvisum,gis_arvistddev,gis_baeimin,gis_baeimax,gis_baeimean,gis_baeisum,gis_baeistddev,gis_bimin,gis_bimax,gis_bimean,gis_bisum,gis_bistddev,gis_brbamin,gis_brbamax,gis_brbamean,gis_brbasum,gis_brbastddev,gis_bumin,gis_bumax,gis_bumean,gis_busum,gis_bustddev,gis_evimin,gis_evimax,gis_evimean,gis_evisum,gis_evistddev,gis_ibimin,gis_ibimax,gis_ibimean,gis_ibisum,gis_ibistddev,gis_mndwimin,gis_mndwimax,gis_mndwimean,gis_mndwisum,gis_mndwistddev,gis_nbaimin,gis_nbaimax,gis_nbaimean,gis_nbaisum,gis_nbaistddev,gis_nbimin,gis_nbimax,gis_nbimean,gis_nbisum,gis_nbistddev,gis_ndbimin,gis_ndbimax,gis_ndbimean,gis_ndbisum,gis_ndbistddev,gis_ndvimin,gis_ndvimax,gis_ndvimean,gis_ndvisum,gis_ndvistddev,gis_ndwimin,gis_ndwimax,gis_ndwimean,gis_ndwisum,gis_ndwistddev,gis_srmin,gis_srmax,gis_srmean,gis_srsum,gis_srstddev,gis_uimin,gis_uimax,gis_uimean,gis_uisum,gis_uistddev,gis_ndsimin,gis_ndsimax,gis_ndsimean,gis_ndsisum,gis_ndsistddev,gis_varimin,gis_varimax,gis_varimean,gis_varisum,gis_varistddev,gis_savimin,gis_savimax,gis_savimean,gis_savisum,gis_savistddev,gis_osavimin,gis_osavimax,gis_osavimean,gis_osavisum,gis_osavistddev,gis_ndmimin,gis_ndmimax,gis_ndmimean,gis_ndmisum,gis_ndmistddev,gis_mdeamin,gis_mdeamax,gis_mdeamean,gis_mdeasum,gis_mdeastddev,gis_mdepmin,gis_mdepmax,gis_mdepmean,gis_mdepsum,gis_mdepstddev,hhid,estado,municipio,gis_ntl_count_2014,gis_ntl_area_2014,gis_ntl_min_2014,gis_ntl_max_2014,gis_ntl_range_2014,gis_ntl_mean_2014,gis_ntl_std_2014,gis_ntl_sum_2014,gis_ntl_median_2014,gis_ntl_pct90_2014,gis_ntl_count_2016,gis_ntl_area_2016,gis_ntl_min_2016,gis_ntl_max_2016,gis_ntl_range_2016,gis_ntl_mean_2016,gis_ntl_std_2016,gis_ntl_sum_2016,gis_ntl_median_2016,gis_ntl_pct90_2016,gis_ntl_count_2017,gis_ntl_area_2017,gis_ntl_min_2017,gis_ntl_max_2017,gis_ntl_range_2017,gis_ntl_mean_2017,gis_ntl_std_2017,gis_ntl_sum_2017,gis_ntl_median_2017,gis_ntl_pct90_2017,gis_ntl_count_2018,gis_ntl_area_2018,gis_ntl_min_2018,gis_ntl_max_2018,gis_ntl_range_2018,gis_ntl_mean_2018,gis_ntl_std_2018,gis_ntl_sum_2018,gis_ntl_median_2018,gis_ntl_pct90_2018,gis_ntl_count_2019,gis_ntl_area_2019,gis_ntl_min_2019,gis_ntl_max_2019,gis_ntl_range_2019,gis_ntl_mean_2019,gis_ntl_std_2019,gis_ntl_sum_2019,gis_ntl_median_2019,gis_ntl_pct90_2019,gis_ntl_count_2020,gis_ntl_area_2020,gis_ntl_min_2020,gis_ntl_max_2020,gis_ntl_range_2020,gis_ntl_mean_2020,gis_ntl_std_2020,gis_ntl_sum_2020,gis_ntl_median_2020,gis_ntl_pct90_2020,gis_ntl_count_2021,gis_ntl_area_2021,gis_ntl_min_2021,gis_ntl_max_2021,gis_ntl_range_2021,gis_ntl_mean_2021,gis_ntl_std_2021,gis_ntl_sum_2021,gis_ntl_median_2021,gis_ntl_pct90_2021
1101007,-.34992772,-.71689147,-.63615948,.73133284,-.73565876,-.55479944,.81255645,-.81501502,.73339945,.48970073,.88321203,.96686214,,.92082,1.0366436,1.0168886,.81657398,.012549042,-1.0642769,.69700515,.65745771,.3688035,-.14606093,-.47799999,.82800001,.082999997,77266.836,.14300001,.15899999,1.0829999,.389,364443.13,.048999999,-.38600001,.35100001,.096000001,90034.68,.077,.20999999,10.354,.58099997,543568.69,.15800001,-1.271,.36500001,-.20999999,-196255.23,.205,-164.286,120,.52899998,494932.88,.49900001,-.70899999,.28,.044,40836.625,.071999997,-.70099998,.85100001,-.35699999,-334349.47,.071999997,.98799998,1,.99800003,934391,.001,-1.735,1.8150001,-.449,-420364.06,.117,-.76999998,.39700001,.029999999,28153.133,.089000002,-.39300001,.84399998,.23999999,224408.36,.127,-.773,.484,-.32800001,-306708.59,.103,.43599999,11.803,1.7539999,1642034.9,.80400002,-.81999999,.40599999,-.082000002,-77198.453,.126,-.70099998,.85100001,-.35699999,-334349.47,.071999997,-.41,.60799998,-.14,-131373.75,.056000002,-.58899999,1.266,.36000001,336577.28,.19,-.39300001,.84399998,.23999999,224400.84,.127,-.39700001,.76999998,-.029999999,-28153.133,.089000002,1100,1796,1122.155,1050350954,42.16,0,62.462002,.90600002,848100.44,4.0749998,100070000001,10,7,4356,.075625002,.30070037,155.12836,154.82765,6.4526806,14.385762,28107.877,1.5627813,13.479922,4356,.075625002,.24337983,119.83024,119.58686,5.7042274,12.293415,24847.615,1.4708391,11.975529,4356,.075625002,.42560092,121.10695,120.68135,6.0769806,12.587877,26471.328,1.6876837,12.686237,4356,.075625002,.41885146,121.63004,121.21118,5.6880693,12.124917,24777.23,1.5378475,11.458355,4356,.075625002,.38045919,116.84743,116.46697,5.8241901,12.117743,25370.172,1.6116525,12.149254,4356,.075625002,.4674964,126.86497,126.39748,6.1524057,12.232654,26799.879,1.8482873,12.872198,4356,.075625002,.51298857,108.33634,107.82336,6.3338199,12.346493,27590.119,1.9383217,13.703092
1101008,-.063835464,.16340803,.28508916,.6316821,-.63162023,-.50374091,.72988635,-.73151261,.5539369,.86866641,.57677138,1.1616329,,.92860448,1.1530212,.97881633,.77262521,-.11115464,-.38379908,.38541168,.58285677,.33080852,.31528917,-.55400002,.829,.13,189929.03,.116,.16,1.147,.31600001,461759.31,.037,-.37400001,.322,.167,244663.95,.068999998,.206,8.5310001,.417,609878.63,.105,-1.253,.40000001,-.207,-302496.88,.14399999,-240,114.444,.60100001,879078.75,.403,-.60000002,.25799999,.106,154501.28,.059,-.69300002,.76099998,-.52200001,-764565.88,.054000001,.98400003,1,.99699998,1459015.1,.001,-1.359,2.1029999,-.73699999,-1079024.8,.124,-.64999998,.34599999,.111,161748.44,.071000002,-.40900001,.838,.317,464245.31,.083999999,-.78799999,.46599999,-.43700001,-639749.13,.050999999,.41999999,11.381,1.982,2901090.5,.45300001,-.727,.377,-.014,-20301.486,.107,-.69300002,.76099998,-.52200001,-764565.88,.054000001,-.40099999,.324,-.18799999,-274718.25,.081,-.61299998,1.258,.47600001,696260.69,.126,-.40900001,.838,.317,464222.41,.083999999,-.34599999,.64999998,-.111,-161748.44,.071000002,1880,3016,2094.8301,3065781524,120.301,0,54.060001,4.6290002,6775010.5,7.4619999,100080000004,10,8,6761,.11737847,.034212109,64.549881,64.515671,.40225083,2.5423398,2719.6177,.097684845,.22753361,6761,.11737847,-.0069561535,56.673374,56.680332,.33535412,2.2381234,2267.3291,.064548135,.21096686,6761,.11737847,.2151033,55.890076,55.674973,.55183083,2.2754507,3730.9282,.27518538,.42592922,6761,.11737847,.203765,51.774288,51.570522,.52753103,2.0315809,3566.6372,.26513928,.43110186,6761,.11737847,.15451992,47.091572,46.937054,.49102363,2.0180924,3319.8108,.2188569,.39276126,6761,.11737847,.25715736,48.365887,48.10873,.59014189,1.9712684,3989.9495,.31995302,.50435621,6761,.11737847,.26723748,49.73473,49.467491,.61326635,1.9818279,4146.2939,.33890077,.53136516
1101009,-.61679953,-.53497291,1.3440639,.24778908,-.23654819,.641743,-.36678272,.36167604,-.02176339,-.45795664,-.031044776,-.87790221,,-.14092022,-.095932133,-.093463235,-.17503108,-.10614305,-.28148863,.2982257,-.90906954,.92515886,-1.2483122,-.465,.96700001,.34900001,2125056.8,.147,.127,.98400003,.264,1608910.6,.033,-.37400001,.33899999,.048999999,299094.44,.1,.167,5.7620001,.34799999,2118178,.052000001,-1.232,.149,-.47299999,-2884522.5,.233,-1390,480,1.128,6877960.5,.72799999,-.54299998,.252,.011,65416.113,.086999997,-.741,.65899998,-.523,-3186382,.037,.92199999,.99900001,.99400002,6059329.5,.003,-1.561,1.373,-.667,-4064507,.131,-.62699997,.34799999,.003,17201.826,.114,-.31299999,.83700001,.47600001,2901724.3,.123,-.78500003,.264,-.51599997,-3144028.3,.090999998,.523,11.256,3.0569999,18629600,1.056,-.68800002,.27900001,-.198,-1208471.8,.15000001,-.741,.65899998,-.523,-3186382,.037,-.34299999,.90200001,-.071000002,-434359.28,.066,-.47,1.255,.71399999,4351645.5,.185,-.31299999,.83700001,.47600001,2901523.5,.123,-.34799999,.62699997,-.003,-17201.826,.114,1280,3282,2485.3789,15148564857,299.95999,0,78.386002,15.914,96999392,9.8789997,100090000001,10,9,28487,.49456599,.027050329,10.215322,10.188272,.075920165,.15893275,2162.7378,.065468207,.081045933,28487,.49456599,-.0052774516,7.5297451,7.5350227,.043656524,.12019274,1243.6434,.0370555,.053632736,28487,.49456599,.21399517,11.908504,11.694509,.26411834,.17253467,7523.939,.25429037,.2716749,28487,.49456599,.19237567,17.694649,17.502274,.25449994,.23893705,7249.9399,.24116696,.2603648,28487,.49456599,.13911356,17.295204,17.15609,.19931349,.23187168,5677.8438,.18615699,.20593882,28487,.49456599,.23271342,17.23789,17.005177,.29248348,.23033527,8331.9766,.27874976,.29878309,28487,.49456599,.2589924,18.514229,18.255236,.3246673,.25926831,9248.7969,.30649555,.32851505
1101010,-.85786229,2.1875303,1.4091666,.39100927,-.39513639,-.23033102,.26007956,-.25401151,-.41221568,.67723376,.20660914,-1.1616118,,-.091469161,1.1130602,.84790313,.44029775,-1.1856508,2.1279788,-.11070952,-.43601716,.5856632,-2.1777599,-.699,.69700003,.103,536528.56,.068000004,.193,1.03,.30599999,1592288.1,.029999999,-.257,.33700001,.19599999,1020352,.034000002,.252,15,.414,2158005.5,.177,-1.079,.45500001,-.090000004,-467235.94,.081,-3855,3890,.56999999,2969538.8,4.4120002,-.59299999,.243,.14,727957.81,.033,-.65200001,.898,-.49200001,-2564737.5,.054000001,.99199998,.99900001,.99800003,5197819.5,.001,-1.462,4.3540001,-.84399998,-4395459.5,.148,-.66799998,.34200001,.17399999,909165.44,.045000002,-.65100002,.759,.264,1376401.4,.057,-.71499997,.71399999,-.34799999,-1813392.5,.050000001,.211,7.3130002,1.735,9040713,.228,-.704,.317,.056000002,293004.28,.057,-.65200001,.898,-.49200001,-2564737.5,.054000001,-.375,.248,-.13699999,-712130.5,.032000002,-.97600001,1.1390001,.396,2064293,.086000003,-.65100002,.759,.264,1376335.4,.057,-.34200001,.66799998,-.17399999,-909165.44,.045000002,1398,2320,1793.3621,9344680489,166.39799,0,52.172001,3.033,15802388,3.6099999,100100000001,10,10,24375,.42317709,.034183189,10.522489,10.488305,.087071411,.16753852,2122.3655,.077785969,.092494734,24375,.42317709,-.0021943909,4.3301501,4.3323445,.050564036,.10023358,1232.4984,.043804374,.060199123,24375,.42317709,.21370254,6.6214485,6.4077458,.27039996,.10555508,6590.999,.26414934,.2810311,24375,.42317709,.20514524,7.250556,7.0454106,.2558651,.11952431,6236.7114,.24883118,.26528546,24375,.42317709,.15252176,9.3185587,9.1660366,.21111582,.16023712,5145.9482,.20126955,.21900822,24375,.42317709,.24312912,8.7916832,8.5485544,.29959217,.15751505,7302.5591,.28954771,.30898735,24375,.42317709,.26564467,8.1432362,7.8775916,.32969895,.14524259,8036.4116,.32056683,.34037206
1101011,-.83891052,2.4557922,1.1848878,.61033386,-.6348629,-.13398513,-.91561741,.91417366,.27018684,.42988443,.46633461,-1.171672,,-.33636361,1.0163451,.97405255,.40220961,-1.2686225,3.2193086,-.75131357,-1.0276773,1.0337381,-1.4623073,-.48199999,.70899999,.14399999,400828.06,.097000003,.198,.97899997,.30700001,854346.19,.041000001,-.303,.33000001,.156,435570.56,.057999998,.249,7.25,.465,1293551.6,.40200001,-1.079,.324,-.171,-477063.59,.108,-480,560,.68300003,1901538.1,.67400002,-.58399999,.243,.102,284560.41,.059,-.667,.81,-.46700001,-1299626.5,.17399999,.986,.99900001,.99699998,2774677.3,.001,-1.324,2.1600001,-.73299998,-2039944.9,.333,-.66600001,.31600001,.124,344728.13,.071999997,-.46200001,.75400001,.29499999,821791.75,.111,-.71499997,.667,-.366,-1018702.9,.141,.368,7.1300001,1.887,5253170.5,.33700001,-.67699999,.25299999,-.014,-37834.355,.082000002,-.667,.81,-.46700001,-1299626.5,.17399999,-.38,.551,-.116,-322962.69,.092,-.69300002,1.131,.44299999,1232503.9,.16599999,-.46200001,.75400001,.29499999,821752.5,.111,-.31600001,.66600001,-.124,-344728.13,.071999997,1236,2325,1784.447,4966980226,186.582,0,75.250999,10.032,27923450,8.8610001,100110000001,10,11,12994,.22559029,.032370742,6.6736097,6.6412392,.087271035,.13993569,1133.9999,.072888635,.092000015,12994,.22559029,-.006385087,5.640162,5.6465468,.059019733,.14801008,766.9024,.042208374,.066912495,12994,.22559029,.21874774,5.6202307,5.4014831,.27543116,.13818569,3578.9526,.25941139,.28141108,12994,.22559029,.19480459,5.1197686,4.924964,.26441371,.14927281,3435.7917,.24669801,.27106673,12994,.22559029,.14341141,6.9546261,6.8112144,.21886489,.1813961,2843.9304,.19887449,.22561492,12994,.22559029,.23772457,6.5848227,6.3470979,.30701777,.1670941,3989.3889,.28729841,.31222159,12994,.22559029,.24670628,5.7365899,5.4898834,.33346498,.15927684,4333.0439,.31384867,.34365988
1101012,-.33842921,-1.0232726,-.6798926,.59512019,-.58635557,-.52916664,.62755847,-.6217286,.6556623,.26129287,.80121654,.81103587,,.82689178,.96615839,.92467481,.74932438,.28768918,-1.0627463,.40397033,.90002847,-.15123737,-.66412944,-.57099998,.833,.15899999,378274.22,.118,.155,.96799999,.34799999,830474,.037,-.375,.486,.088,209255.84,.066,.206,8.4829998,.50300002,1199281.6,.075999998,-1.2640001,.81400001,-.26199999,-626010.19,.169,-505,226,.73500001,1753077.4,.59500003,-.62599999,.435,.039999999,96475.203,.061999999,-.67799997,.80400002,-.391,-933295.5,.048999999,.972,1,.99699998,2380186.8,.001,-1.517,2.2809999,-.53899997,-1286920.5,.101,-.70300001,.41299999,.035999998,86464.258,.078000002,-.49200001,.84100002,.29899999,712474.44,.1,-.78799999,.61199999,-.35800001,-854735.13,.075000003,.34,11.607,1.934,4615585,.625,-.75099999,.42500001,-.098999999,-236896.53,.108,-.67799997,.80400002,-.391,-933295.5,.048999999,-.60699999,.86400002,-.098999999,-236021.11,.050999999,-.73799998,1.262,.44800001,1068551.3,.15000001,-.49200001,.84100002,.29899999,712440.25,.1,-.41299999,.70300001,-.035999998,-86464.258,.078000002,1113,2826,1417.098,3381685061,272.89999,0,72.195999,13.084,31223646,13.421,100120000001,10,12,11113,.19293404,.065515131,75.334183,75.268669,1.0049299,4.3868704,11167.786,.18902493,1.1050243,11113,.19293404,.014845977,61.095417,61.08057,.94783324,4.0361953,10533.271,.14093947,1.0650126,11113,.19293404,.24345525,57.519676,57.276222,1.1692438,4.002821,12993.807,.35660189,1.3027231,11113,.19293404,.22702779,59.788799,59.561771,1.1189852,3.8374777,12435.282,.34447354,1.2843858,11113,.19293404,.18576208,66.007835,65.822075,1.1243362,3.9686553,12494.749,.31142259,1.35764,11113,.19293404,.28106445,65.424911,65.143845,1.2090119,3.8601105,13435.75,.40686229,1.4615781,11113,.19293404,.29876807,62.866783,62.568016,1.2785659,4.0967093,14208.702,.42929259,1.5216566
1101013,.86894548,-.72450012,.12613258,.4285008,-.42940617,-.25972435,.20675173,-.2065053,.47784621,-.0029330095,.62349045,-.42374116,,-.28739586,1.0857713,.99966711,.77996123,1.2686242,-1.1341,-.6282317,-.88923925,1.8012863,-.27287361,-.64300001,.80500001,.061999999,528535.31,.094999999,.16500001,1.02,.373,3199813,.048,-.35499999,.294,.13500001,1162944.3,.046999998,.211,9.9460001,.54400003,4673807.5,.108,-1.243,.26899999,-.13600001,-1167672.9,.117,-92.5,47.200001,.49000001,4211197.5,.235,-.69599998,.236,.081,698593,.044,-.67500001,.85000002,-.38,-3261725.5,.061000001,.96899998,.99900001,.99800003,8573159,.001,-1.3200001,3.448,-.54900002,-4717524,.147,-.75599998,.32600001,.085000001,728606.19,.059,-.58600003,.83499998,.221,1896279.1,.081,-.79000002,.65200001,-.30500001,-2618555.8,.059,.26100001,11.108,1.601,13753516,.352,-.81300002,.32600001,-.025,-214563.13,.075999998,-.67500001,.85000002,-.38,-3261725.5,.061000001,-.33399999,.68699998,-.134,-1148558,.039000001,-.87900001,1.252,.331,2844064.5,.121,-.58600003,.83499998,.221,1896203.6,.081,-.32600001,.75599998,-.085000001,-728606.19,.059,1100,2764,1383.962,11886862685,230.481,0,71.497002,3.8559999,33118302,7.1409998,100130000001,10,13,40187,.69769096,.041608088,44.774406,44.7328,.14168406,.74283832,5693.8569,.095453791,.14482239,40187,.69769096,.0020137124,36.566853,36.564838,.094753757,.55426341,3807.8691,.057956882,.10065641,40187,.69769096,.22072285,32.763699,32.542976,.31450281,.5279603,12638.925,.27836007,.32474464,40187,.69769096,.19934863,35.671146,35.471798,.30054376,.66614699,12077.952,.25873482,.30281723,40187,.69769096,.14650957,48.743893,48.597382,.26588151,.89486974,10684.98,.21019085,.26748505,40187,.69769096,.24366899,45.850887,45.60722,.36251715,.87702763,14568.477,.30617443,.36302528,40187,.69769096,.27031031,46.148048,45.877739,.38926834,.8719489,15643.526,.33015245,.38862464
1101014,2.9700241,-.728782,-.22793768,-1.8530676,1.8215121,1.4792393,-.40700594,.40200999,-10.037185,-.76133704,-1.5388944,-.7838366,,-.46155512,-1.2250292,-1.5083086,-2.9320159,2.7486041,-1.1636952,-2.2808204,.26753232,.53261489,.21725519,-.60399997,1.2130001,.44800001,4168717.5,.149,.109,1.127,.241,2244850.3,.037999999,-.398,.333,-.0089999996,-83923.008,.103,.13600001,15.32,.317,2953544.5,.078000002,-1.29,.215,-.61299998,-5700786.5,.22,-3540,1765,1.406,13081890,1.994,-.61799997,.23899999,-.039000001,-366158.84,.086000003,-.741,.85299999,-.52700001,-4898702.5,.043000001,.95499998,.99900001,.99400002,9249231,.0020000001,-1.594,2.543,-.616,-5728973,.121,-.71499997,.34099999,-.057999998,-542992.25,.11,-.48100001,.87300003,.55400002,5157794.5,.117,-.81199998,.51700002,-.56400001,-5245572,.081,.34999999,14.768,3.8210001,35548160,1.344,-.78500003,.237,-.30000001,-2795235.5,.14300001,-.741,.85299999,-.52700001,-4898702.5,.043000001,-.40900001,3.1670001,-.0070000002,-61744.234,.092,-.722,1.3099999,.83099997,7735300,.175,-.48100001,.87300003,.55400002,5157497.5,.117,-.34099999,.71499997,.057999998,542992.25,.11,264,3178,1865.2061,17353581013,556.487,0,76.163002,21.030001,195656896,12.119,100140000011,10,14,42477,.73744792,.023842467,8.7502985,8.7264557,.074621029,.12497822,3169.6775,.068297558,.084559642,42477,.73744792,-.024540104,8.1138744,8.1384144,.061696708,.1861947,2620.6909,.032492306,.066883139,42477,.73744792,.20402725,9.6092606,9.4052334,.27532944,.14766654,11695.169,.25603887,.29889095,42477,.73744792,.18552347,9.8436403,9.6581173,.25407001,.15294355,10792.132,.23812677,.26496881,42477,.73744792,.1314311,9.0569401,8.9255085,.20099969,.15329446,8537.8633,.18120025,.21210045,42477,.73744792,.23866242,9.3199997,9.081337,.30173859,.13343775,12816.95,.2902357,.31447759,42477,.73744792,.24139453,8.9614639,8.7200689,.33155283,.18288288,14083.37,.30574504,.34059557
1101015,.17614375,1.1564234,-1.1164254,.59886271,-.5874334,-.41673797,.0017187719,-.015529643,.34669083,.37687346,.43643773,-.65232795,,.13265504,1.0244689,.85832745,.70387828,.097523682,1.2668616,-.94471121,-.23334397,1.0253977,-1.3050901,-.667,.801,.153,406239.34,.11,.155,.91500002,.329,871921.44,.045000002,-.34,.31200001,.12,318669.03,.059,.20299999,15.132,.48500001,1286387.6,.43000001,-1.215,.26899999,-.22400001,-593656,.142,-1285,1835,.70099998,1858683,1.571,-.52100003,.24699999,.068999998,183072.08,.061000001,-.66500002,.889,-.42899999,-1138752.1,.097999997,.98500001,.99900001,.99699998,2645347.5,.001,-1.2180001,3.4719999,-.62900001,-1667804.1,.228,-.62900001,.31,.075999998,202615.91,.077,-.58099997,.82300001,.30000001,796271.88,.097999997,-.77700001,.62099999,-.36399999,-965858.94,.086999997,.26499999,10.275,1.92,5093430.5,.50599998,-.77399999,.211,-.059999999,-158424.86,.097999997,-.66500002,.889,-.42899999,-1138752.1,.097999997,-.29899999,.52499998,-.106,-281583.19,.050000001,-.87099999,1.234,.44999999,1194222.5,.147,-.58099997,.82300001,.30000001,796232.31,.097999997,-.31,.62900001,-.075999998,-202615.91,.077,1165,2435,1579,4188570289,236.65601,0,68.732002,12.959,34376124,10.938,100150000002,10,15,12317,.2138368,.030469868,15.50515,15.47468,.11382191,.36714688,1401.9445,.081641726,.11629166,12317,.2138368,-.0026675982,7.9484291,7.9510965,.073431835,.21619514,904.4599,.049980067,.079100214,12317,.2138368,.21515398,8.5267611,8.3116074,.2893225,.23307981,3563.585,.26383942,.29346612,12317,.2138368,.20307991,13.361432,13.158352,.2803615,.31312221,3453.2129,.24881528,.2815392,12317,.2138368,.15046319,13.315118,13.164655,.24088106,.32624099,2966.9319,.20675963,.24150686,12317,.2138368,.2509374,12.631107,12.38017,.3396799,.33913171,4183.8374,.299815,.34173727,12317,.2138368,.25554007,12.169394,11.913854,.36169785,.33789656,4455.0327,.32050294,.36688179
1101016,.035040069,.52092379,-.68020749,.67343223,-.66905451,-.25038263,.35010305,-.34346148,.38947433,.67697072,.31455386,-.39863408,,.26106486,.41729262,.68444186,.68043363,.22857727,.47920159,-.57372904,.095155433,.66245914,-.81316924,-.55900002,.77499998,.236,311110.81,.111,.15800001,1.0599999,.28999999,382372.13,.029999999,-.336,.30399999,.111,145806.59,.068999998,.207,7.2069998,.38699999,510486.88,.079999998,-1.194,.198,-.324,-426308.84,.156,-3.6800001,38.846001,.85500002,1126461.5,.289,-.68199998,.23,.059999999,78928.859,.061000001,-.64999998,.764,-.50300002,-663267.94,.039999999,.98500001,1,.99699998,1313008.6,.001,-1.284,2.4300001,-.704,-927847.19,.112,-.74400002,.30500001,.064000003,84671.383,.077,-.479,.81099999,.38800001,510980.22,.086999997,-.73400003,.52600002,-.45300001,-596513.38,.056000002,.35299999,9.5900002,2.345,3089747.3,.56900001,-.80800003,.243,-.101,-132762.69,.11,-.64999998,.764,-.50300002,-663267.94,.039999999,-.34599999,.42699999,-.111,-145984.11,.063000001,-.71799999,1.217,.58200002,766346.19,.131,-.479,.81099999,.38800001,510953.75,.086999997,-.30500001,.74400002,-.064000003,-84671.383,.077,1549,2663,1937.295,2552618887,161.006,0,55.743,6.9770002,9192429,8.1350002,100160000001,10,16,6043,.1049132,.038002491,17.374622,17.33662,.20231339,.66967094,1222.5798,.099427536,.20041192,6043,.1049132,-.00045896534,12.035663,12.036121,.1502074,.51117897,907.70331,.070208617,.16370554,6043,.1049132,.22331245,12.403561,12.180248,.36443216,.4991844,2202.2637,.28351796,.38733214,6043,.1049132,.20670679,11.934072,11.727365,.36117497,.53451222,2182.5803,.27402911,.37879658,6043,.1049132,.14360483,12.692505,12.5489,.31771955,.58210021,1919.9791,.21945156,.34659973,6043,.1049132,.26268381,13.156351,12.893667,.42946661,.54744101,2595.2666,.33492401,.46900854,6043,.1049132,.26476112,13.155667,12.890906,.44841734,.55757576,2709.7859,.35128689,.48382285
1101017,-1.6789918,1.5676308,.47948691,.43309447,-.42175415,-.18558329,.25866476,-.2516053,-.60678774,.68518019,.22568288,-.15986905,,.48052222,.76534295,.65130889,.063571244,-1.4557078,2.2278101,.11612359,.23638178,-.17364226,-1.9173762,-.70300001,.787,.193,782496.69,.15099999,.169,1.3660001,.30500001,1233912,.052000001,-.35800001,.32499999,.123,498717.97,.083999999,.21600001,23.318001,.45199999,1829182.5,.71700001,-1.245,.31999999,-.271,-1098324.5,.206,-56.537998,170,.75599998,3062872.3,.389,-.60500002,.23999999,.071000002,288276.34,.079999998,-.66100001,.926,-.48800001,-1975316.8,.097999997,.95999998,.99900001,.99599999,4034488.8,.0020000001,-1.434,4.2259998,-.68800002,-2787157.3,.28,-.70099998,.33000001,.077,311699.84,.103,-.63499999,.829,.34799999,1410024.3,.131,-.78100002,.66100001,-.42300001,-1714095,.106,.223,10.664,2.2119999,8957522,.77700001,-.796,.25600001,-.082999997,-334859.19,.13500001,-.66100001,.926,-.48800001,-1975316.8,.097999997,-.38800001,.465,-.125,-506778.41,.061000001,-.95200002,1.243,.52200001,2114677.8,.19599999,-.63499999,.829,.34799999,1409947.8,.131,-.33000001,.70099998,-.077,-311699.84,.103,1477,3279,2066.4829,8366906450,310.33499,0,78.087997,11.077,44847676,9.9860001,100170000002,10,17,18992,.32972223,.030149365,16.965813,16.935663,.10775672,.35131204,2046.5156,.08184927,.10483965,18992,.32972223,-.0028946158,13.831231,13.834126,.069458812,.28854415,1319.1617,.04813417,.071394436,18992,.32972223,.22039032,16.583721,16.363331,.29398882,.34076053,5583.4355,.26815045,.29344723,18992,.32972223,.20325533,16.319204,16.11595,.28349623,.33495021,5384.1602,.25787485,.28324261,18992,.32972223,.14391968,16.113989,15.970069,.22599083,.3296591,4292.0181,.20104983,.22717203,18992,.32972223,.24150261,15.326203,15.084701,.3104178,.30850261,5895.4551,.28634745,.31044936,18992,.32972223,.26387802,14.388636,14.124758,.34213749,.30236018,6497.8755,.3181895,.3469083
