OID_,ADM2_PCODE,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,MEDIAN,PCT90
2110,MX29030,2110,772.000000000000000,0.013402777992222,0.321178138256073,11.637541770935059,11.316363632678986,0.878101268155897,1.347531597201310,677.894179016352496,0.487763389945030,1.370964705944061
2111,MX17021,2111,332.000000000000000,0.005763888981111,0.510242819786072,64.212074279785156,63.701831459999084,2.316649319536713,4.440886276961775,769.127574086188929,1.005371332168579,5.320731592178353
2112,MX21172,2112,1631.000000000000000,0.028315972675278,0.255817443132401,13.079186439514160,12.823368996381760,0.678902635301716,0.855736025730737,1107.290198177098546,0.431104451417923,1.155323505401611
2113,MX17022,2113,488.000000000000000,0.008472222357778,0.366622954607010,10.661408424377441,10.294785469770432,1.274818402638689,1.576026988630246,622.111380487680321,0.643893122673035,3.121395134925843
2114,MX21173,2114,49.000000000000000,0.000850694458056,0.621926307678223,9.375016212463379,8.753089904785156,2.497901296129032,1.985651022737747,122.397163510322557,1.749259591102600,6.004810810089111
2115,MX13065,2115,221.000000000000000,0.003836805616944,0.645013213157654,13.790153503417969,13.145140290260315,2.748773359065684,2.960616873271025,607.478912353516193,1.226239323616028,6.834429740905762
2116,MX12060,2116,1075.000000000000000,0.018663194743056,0.246092796325684,4.481160163879395,4.235067367553711,0.470146328307861,0.347683015701296,505.407302930951062,0.371191084384918,0.699789500236511
2117,MX31087,2117,1692.000000000000000,0.029375000470000,0.208585947751999,7.761152744293213,7.552566796541214,0.359111454848632,0.449961532273044,607.616581603884811,0.270601749420166,0.475189295411110
2118,MX29031,2118,841.000000000000000,0.014600694678056,0.374894201755524,29.620237350463867,29.245343148708344,2.791055498452020,4.292502648125565,2347.277674198148361,0.835145890712738,8.131648063659668
2119,MX29032,2119,130.000000000000000,0.002256944480556,1.181663870811462,12.941963195800781,11.760299324989319,3.726074303113494,2.704934659812099,484.389659404754241,2.600872516632080,7.685539960861208
2120,MX14095,2120,1096.000000000000000,0.019027778082222,0.337385922670364,13.197899818420410,12.860513895750046,0.689230941236018,1.106855660205770,755.397111594675835,0.425336122512817,0.798676878213882
2121,MX32047,2121,3404.000000000000000,0.059097223167778,0.225309506058693,13.827712059020996,13.602402552962303,0.328951824180668,0.526778690248678,1119.752009510994412,0.268304541707039,0.320025077462196
2122,MX15097,2122,740.000000000000000,0.012847222427778,0.263036996126175,5.912002086639404,5.648965090513229,0.664601751960613,0.566933616286414,491.805296450853859,0.502088785171509,1.158629190921783
2123,MX15098,2123,124.000000000000000,0.002152777812222,0.624030530452728,20.163890838623047,19.539860308170319,2.561173223680065,3.334467369239403,317.585479736328068,1.162192463874817,6.114873123168946
2124,MX30170,2124,975.000000000000000,0.016927083604167,0.250470787286758,5.183377265930176,4.932906478643417,0.372676486877294,0.299616474042102,363.359574705362093,0.305443346500397,0.516167199611664
2125,MX15099,2125,2115.000000000000000,0.036718750587500,0.448073923587799,55.396038055419922,54.947964131832123,8.457342686509422,10.072115853954527,17887.279781967426970,4.406954288482666,23.442806625366217
2126,MX30171,2126,211.000000000000000,0.003663194503056,0.296809703111649,6.171313285827637,5.874503582715988,0.687150458306498,0.817094516949414,144.988746702671023,0.448137164115906,0.954455614089966
2127,MX30172,2127,2186.000000000000000,0.037951389496111,0.238948270678520,13.093720436096191,12.854772165417671,0.486051093429082,0.628849313926769,1062.507690235972859,0.351425319910049,0.699047744274139
2128,MX31088,2128,389.000000000000000,0.006753472330278,0.234675228595734,6.106037139892578,5.871361911296844,0.407530999735266,0.565329264483115,158.529558897018404,0.297653794288635,0.382836055755615
2129,MX21174,2129,458.000000000000000,0.007951389016111,0.265245020389557,38.629016876220703,38.363771855831146,3.714834261409058,5.777871574293203,1701.394091725348744,1.461638569831848,10.753738880157472
2130,MX30173,2130,2581.000000000000000,0.044809028494722,0.244552761316299,12.699737548828125,12.455184787511826,0.451173537804470,0.549250121344254,1164.478901073336147,0.347469896078110,0.574168264865875
2131,MX13067,2131,812.000000000000000,0.014097222447778,0.405112117528915,14.380145072937012,13.975032955408096,2.383388089796005,2.535153414397127,1935.311128914356004,1.255037486553192,6.130910110473633
2132,MX15100,2132,84.000000000000000,0.001458333356667,10.989230155944824,64.395668029785156,53.406437873840332,28.170300404230751,11.253530776719764,2366.305233955383301,27.855377197265625,42.578308486938482
2133,MX21175,2133,656.000000000000000,0.011388889071111,0.376892268657684,26.135473251342773,25.758580982685089,1.265707274081141,2.181467036367061,830.303971797228201,0.628356993198395,2.460597395896912
2134,MX15101,2134,652.000000000000000,0.011319444625556,0.485589295625687,40.911872863769531,40.426283568143845,4.445105217625756,6.311254933204251,2898.208601891993112,1.897482812404633,11.727741336822508
2135,MX13068,2135,1273.000000000000000,0.022100694798056,0.255400657653809,15.311429023742676,15.056028366088867,0.579170222509028,0.933740185980163,737.283693253993192,0.370516717433929,0.895237302780151
2136,MX31089,2136,1687.000000000000000,0.029288194913056,0.218339875340462,26.843055725097656,26.624715849757195,0.781156767029413,2.188605390970219,1317.811465978619935,0.283791482448578,0.815726208686829
2137,MX11040,2137,2045.000000000000000,0.035503472790278,0.252221584320068,9.609713554382324,9.357491970062256,0.562485620474173,0.621478440053836,1150.283093869684762,0.353392243385315,1.024328851699830
2138,MX30174,2138,7438.000000000000000,0.129131946510556,0.244748786091805,36.511356353759766,36.266607567667961,0.711258552832274,1.851996118890404,5290.341115966452890,0.400416433811188,0.888439935445786
2139,MX24043,2139,2402.000000000000000,0.041701389556111,0.225219279527664,12.953841209411621,12.728621929883957,0.385987935136448,0.669235931277274,927.143020197748115,0.276518926024437,0.419705012440681
2140,MX30175,2140,3593.000000000000000,0.062378473220278,0.357205003499985,207.201354980468750,206.844149976968765,2.224641677540653,8.805362273036586,7993.137547403567623,0.705914139747620,3.306831264495850
2141,MX02004,2141,6770.000000000000000,0.117534724102778,0.272924333810806,109.209159851074219,108.936235517263412,8.856429635113747,13.571158960672033,59958.028629720065510,0.984951227903366,30.342856979370122
2142,MX07096,2142,3922.000000000000000,0.068090278867222,0.226161435246468,9.650924682617188,9.424763247370720,0.469506392193685,0.550656981564779,1841.404070183632484,0.323918208479881,0.731165921688080
2143,MX21176,2143,414.000000000000000,0.007187500115000,0.322231203317642,3.828636646270752,3.506405442953110,0.737036548806849,0.609567090627643,305.133131206035443,0.496311590075493,1.584276533126831
2144,MX15102,2144,830.000000000000000,0.014409722452778,0.373310774564743,9.846390724182129,9.473079949617386,1.207754390246897,1.261930419063645,1002.436143904924165,0.683268100023270,2.618036961555482
2145,MX31090,2145,681.000000000000000,0.011822916855833,0.247297108173370,16.251251220703125,16.003954112529755,0.718527947972349,1.254241144839653,489.317532569169941,0.451182305812836,0.872903406620026
2146,MX16090,2146,940.000000000000000,0.016319444705556,0.261578261852264,8.247091293334961,7.985513031482697,0.488231389604984,0.679601756823116,458.937506228685038,0.324026882648468,0.597253406047821
2147,MX16091,2147,859.000000000000000,0.014913194683056,0.244106739759445,9.872647285461426,9.628540545701981,0.539575655746239,0.785294924681186,463.495488286018940,0.343445807695389,0.789016389846802
2148,MX31091,2148,2339.000000000000000,0.040607639538611,0.196002185344696,12.492827415466309,12.296825230121613,0.352522731540855,0.644144241679882,824.550669074059442,0.248393461108208,0.358810687065125
2149,MX16092,2149,7368.000000000000000,0.127916668713333,0.194628313183784,6.020868778228760,5.826240465044975,0.279615596559678,0.230253218211593,2060.207715451710101,0.252655088901520,0.292082065343857
