HID_mun,fgt0_bias_reg,fgt0_mse,simulation,method_des
1011001,-.064532325,.0041679988747371,15,XGBoost(hh) Mun
1011002,-.20584166,.042398378644384,15,XGBoost(hh) Mun
1011003,-.21506426,.046268686622069,15,XGBoost(hh) Mun
1011004,-.20446989,.0418381391572334,15,XGBoost(hh) Mun
1011005,-.06831298,.0046749322094314,15,XGBoost(hh) Mun
1011006,-.11346053,.012884783798486,15,XGBoost(hh) Mun
1011007,-.19886839,.0395733169563204,15,XGBoost(hh) Mun
1011008,-.1626796,.0264852887211207,15,XGBoost(hh) Mun
1011009,-.18295415,.0334980050879232,15,XGBoost(hh) Mun
1011010,-.17857006,.0319183428300163,15,XGBoost(hh) Mun
1011011,-.08981207,.0080755349261217,15,XGBoost(hh) Mun
1021001,-.047193956,.0022323126079953,15,XGBoost(hh) Mun
1021002,-.043139163,.0018622629953736,15,XGBoost(hh) Mun
1021003,-.037942518,.0014425636031793,15,XGBoost(hh) Mun
1021004,-.033869036,.0011485426899929,15,XGBoost(hh) Mun
1021005,-.045052763,.0020334735343313,15,XGBoost(hh) Mun
1031001,-.076552458,.0058644270609763,15,XGBoost(hh) Mun
1031002,.00082906859,.0000154386025592,15,XGBoost(hh) Mun
1031003,-.025038064,.0006313968923908,15,XGBoost(hh) Mun
1031008,-.018704645,.0003520034068162,15,XGBoost(hh) Mun
1031009,-.029099466,.0008553643224679,15,XGBoost(hh) Mun
1041001,-.13705982,.018840688917792,15,XGBoost(hh) Mun
1041002,-.1144233,.0131036623328633,15,XGBoost(hh) Mun
1041003,-.067387119,.0045479263179427,15,XGBoost(hh) Mun
1041004,-.15059346,.0227262194675015,15,XGBoost(hh) Mun
1041005,-.089190796,.008008298581765,15,XGBoost(hh) Mun
1041006,-.24874677,.0620645219765589,15,XGBoost(hh) Mun
1041007,-.2679843,.0718626278566582,15,XGBoost(hh) Mun
1041008,-.16224115,.0263709653455672,15,XGBoost(hh) Mun
1041009,-.2199775,.0484356925896306,15,XGBoost(hh) Mun
1041010,-.24869791,.0619510133043355,15,XGBoost(hh) Mun
1041011,-.22747129,.0518356809800607,15,XGBoost(hh) Mun
1051002,-.08711011,.0075914762160063,15,XGBoost(hh) Mun
1051003,-.060571756,.0036738920806072,15,XGBoost(hh) Mun
1051004,-.087311804,.0076474342142592,15,XGBoost(hh) Mun
1051006,-.040285848,.0016355435707041,15,XGBoost(hh) Mun
1051007,-.095748998,.0091842657301384,15,XGBoost(hh) Mun
1051008,-.11235243,.0126901978270863,15,XGBoost(hh) Mun
1051009,-.15800172,.0249806528751593,15,XGBoost(hh) Mun
1051010,-.032980632,.0010906996421623,15,XGBoost(hh) Mun
1051011,-.11576836,.0134468233482846,15,XGBoost(hh) Mun
1051014,-.15266567,.0233274063733164,15,XGBoost(hh) Mun
1051017,-.11050353,.0122185504798964,15,XGBoost(hh) Mun
1051018,-.033283137,.0011100641035495,15,XGBoost(hh) Mun
1051019,-.071841352,.0051687784261157,15,XGBoost(hh) Mun
1051020,-.10196493,.0104020103182551,15,XGBoost(hh) Mun
1051021,-.058330033,.0034084876757966,15,XGBoost(hh) Mun
1051022,-.10080796,.0101665840991096,15,XGBoost(hh) Mun
1051023,-.051208306,.002667191034628,15,XGBoost(hh) Mun
1051024,-.14729036,.0217106889588461,15,XGBoost(hh) Mun
1051025,-.092896156,.0086332751167366,15,XGBoost(hh) Mun
1051026,-.050413348,.0025923141127309,15,XGBoost(hh) Mun
1051027,-.032843266,.0010823836481368,15,XGBoost(hh) Mun
1051028,-.049364962,.0024385487734384,15,XGBoost(hh) Mun
1051029,-.042876128,.0018642116730886,15,XGBoost(hh) Mun
1051030,-.037122257,.0013811016843886,15,XGBoost(hh) Mun
1051031,-.055263046,.0030567909346839,15,XGBoost(hh) Mun
1051032,-.071331434,.0050921422654007,15,XGBoost(hh) Mun
1051033,-.21671048,.0469844083390696,15,XGBoost(hh) Mun
1051034,-.046917774,.0022165858135612,15,XGBoost(hh) Mun
1051035,-.070621394,.0049892087416259,15,XGBoost(hh) Mun
1051036,-.2158217,.0466673966113382,15,XGBoost(hh) Mun
1051037,-.096324205,.009302077169469,15,XGBoost(hh) Mun
1051038,-.11689609,.0136723848073152,15,XGBoost(hh) Mun
1061001,-.15414564,.0237727508266533,15,XGBoost(hh) Mun
1061002,-.048067421,.0023120812035693,15,XGBoost(hh) Mun
1061003,-.059502963,.003552939292834,15,XGBoost(hh) Mun
1061004,-.081845202,.0067081470680681,15,XGBoost(hh) Mun
1061005,-.063819058,.0040746556029715,15,XGBoost(hh) Mun
1061006,-.13772532,.0189923162549171,15,XGBoost(hh) Mun
1061007,-.041154098,.0016967318872187,15,XGBoost(hh) Mun
1061008,-.091605633,.0084003435810122,15,XGBoost(hh) Mun
1061009,-.070375048,.0049700508522175,15,XGBoost(hh) Mun
1061010,-.038135733,.00145529959785,15,XGBoost(hh) Mun
1071001,-.3038491,.0924208518380857,15,XGBoost(hh) Mun
1071002,-.31481829,.0991429393363998,15,XGBoost(hh) Mun
1071003,-.25133106,.0632791480399133,15,XGBoost(hh) Mun
1071004,-.36461937,.1330837213394835,15,XGBoost(hh) Mun
1071005,-.31193075,.0977983521244039,15,XGBoost(hh) Mun
1071006,-.52335519,.2739822861169196,15,XGBoost(hh) Mun
1071007,-.4047049,.1645691227295838,15,XGBoost(hh) Mun
1071008,-.43865693,.1925252875075042,15,XGBoost(hh) Mun
1071009,-.22412995,.0502588899906426,15,XGBoost(hh) Mun
1071011,-.47382453,.2246921621466251,15,XGBoost(hh) Mun
1071012,-.14241824,.0203180734351087,15,XGBoost(hh) Mun
1071013,-.33984628,.1156125244788389,15,XGBoost(hh) Mun
1071014,-.42753842,.1831411726871018,15,XGBoost(hh) Mun
1071015,-.37467188,.1404508728426467,15,XGBoost(hh) Mun
1071016,-.39973101,.1598501108834888,15,XGBoost(hh) Mun
1071017,-.2606532,.0679763351174347,15,XGBoost(hh) Mun
1071018,-.50975847,.2601356563675485,15,XGBoost(hh) Mun
1071019,-.19101851,.0365225542797971,15,XGBoost(hh) Mun
1071020,-.47527093,.2259580424078131,15,XGBoost(hh) Mun
1071021,-.33882186,.1149021257588873,15,XGBoost(hh) Mun
1071022,-.26292267,.0694367928155917,15,XGBoost(hh) Mun
1071023,-.22647533,.0517767806628725,15,XGBoost(hh) Mun
1071025,-.30096999,.0909784889421454,15,XGBoost(hh) Mun
1071026,-.2399977,.0579067912950671,15,XGBoost(hh) Mun
1071027,-.17644738,.031165815732162,15,XGBoost(hh) Mun
1071028,-.5070585,.2571809297199559,15,XGBoost(hh) Mun
1071029,-.14471044,.0209723400907815,15,XGBoost(hh) Mun
1071030,-.44702634,.1999256798141742,15,XGBoost(hh) Mun
1071031,-.27910003,.0780636980190906,15,XGBoost(hh) Mun
1071032,-.25930589,.0673426304032806,15,XGBoost(hh) Mun
1071034,-.45921245,.2109396899101726,15,XGBoost(hh) Mun
1071035,-.31721851,.1007251829173874,15,XGBoost(hh) Mun
1071037,-.23967457,.0575209340032033,15,XGBoost(hh) Mun
1071039,-.34168351,.1171574831078847,15,XGBoost(hh) Mun
1071040,-.26833141,.0720421400818594,15,XGBoost(hh) Mun
1071041,-.41354933,.1712226048131189,15,XGBoost(hh) Mun
1071042,-.4466427,.1998424028168656,15,XGBoost(hh) Mun
1071043,-.28804731,.08308309472668,15,XGBoost(hh) Mun
1071044,-.37577459,.1413289342985216,15,XGBoost(hh) Mun
1071045,-.22865613,.0524801902604687,15,XGBoost(hh) Mun
1071046,-.35589451,.1267155921581381,15,XGBoost(hh) Mun
1071047,-.37530833,.1412197081557666,15,XGBoost(hh) Mun
1071048,-.2053933,.0422253257035539,15,XGBoost(hh) Mun
1071049,-.26101795,.0684598880143317,15,XGBoost(hh) Mun
1071050,-.29674047,.0880933484248751,15,XGBoost(hh) Mun
1071051,-.28372639,.0805609718267594,15,XGBoost(hh) Mun
1071052,-.34461504,.1188886893548789,15,XGBoost(hh) Mun
1071054,-.2328569,.0543062362512217,15,XGBoost(hh) Mun
1071055,-.29951832,.0897580317077586,15,XGBoost(hh) Mun
1071057,-.37659374,.1419026328036452,15,XGBoost(hh) Mun
1071059,-.29319975,.0860271433412819,15,XGBoost(hh) Mun
1071060,-.24854609,.0623051311490353,15,XGBoost(hh) Mun
1071061,-.18250087,.0333616289487046,15,XGBoost(hh) Mun
1071062,-.23094195,.0534155882551189,15,XGBoost(hh) Mun
1071063,-.25299168,.0640674712466176,15,XGBoost(hh) Mun
1071064,-.20352651,.0417365690091166,15,XGBoost(hh) Mun
1071065,-.2366091,.056022439338556,15,XGBoost(hh) Mun
1071066,-.34254995,.1175679344885973,15,XGBoost(hh) Mun
1071067,-.42663532,.1823049801420279,15,XGBoost(hh) Mun
1071068,-.19744822,.039023306175351,15,XGBoost(hh) Mun
1071069,-.29744998,.0885614625303175,15,XGBoost(hh) Mun
1071071,-.29676047,.0881553048485299,15,XGBoost(hh) Mun
1071072,-.35542649,.1265510526270575,15,XGBoost(hh) Mun
1071073,-.39919159,.1595012655285212,15,XGBoost(hh) Mun
1071074,-.090482399,.008197621541614,15,XGBoost(hh) Mun
1071075,-.39055753,.1526935952621686,15,XGBoost(hh) Mun
1071076,-.38600349,.1493763798102694,15,XGBoost(hh) Mun
1071077,-.24652001,.0609362288872958,15,XGBoost(hh) Mun
1071078,-.15125355,.0229288281607275,15,XGBoost(hh) Mun
1071079,-.12152005,.0148230108049693,15,XGBoost(hh) Mun
1071080,-.38591459,.1491712879223036,15,XGBoost(hh) Mun
1071081,-.30384079,.0924521452883018,15,XGBoost(hh) Mun
1071082,-.33502054,.1124154203924982,15,XGBoost(hh) Mun
1071083,-.44861597,.2013543638709231,15,XGBoost(hh) Mun
1071084,-.40527925,.1644103633212877,15,XGBoost(hh) Mun
1071085,-.36134666,.1307270925238772,15,XGBoost(hh) Mun
1071086,-.21586318,.0466413344962294,15,XGBoost(hh) Mun
1071087,-.1911018,.0365844300986403,15,XGBoost(hh) Mun
1071089,-.16211602,.0262989046842544,15,XGBoost(hh) Mun
1071091,-.3294962,.1086322755377101,15,XGBoost(hh) Mun
1071092,-.28715625,.0825670276905296,15,XGBoost(hh) Mun
1071093,-.17751461,.0317452907537979,15,XGBoost(hh) Mun
1071094,-.32507113,.1059414246993136,15,XGBoost(hh) Mun
1071096,-.24542235,.0604200741709057,15,XGBoost(hh) Mun
1071097,-.30639514,.0939205466817426,15,XGBoost(hh) Mun
1071099,-.38684475,.1497658506864279,15,XGBoost(hh) Mun
1071100,-.30991217,.096479181418285,15,XGBoost(hh) Mun
1071101,-.091925912,.0084553898709294,15,XGBoost(hh) Mun
1071102,-.29232097,.0855441342361716,15,XGBoost(hh) Mun
1071103,-.30146742,.0909993377497504,15,XGBoost(hh) Mun
1071104,-.37669387,.1419771864784568,15,XGBoost(hh) Mun
1071105,-.48145214,.2319186468250068,15,XGBoost(hh) Mun
1071106,-.45356208,.2057861326994706,15,XGBoost(hh) Mun
1071107,-.44118008,.1946777410307937,15,XGBoost(hh) Mun
1071108,-.29725552,.0883901747994906,15,XGBoost(hh) Mun
1071109,-.29860675,.0892698698987198,15,XGBoost(hh) Mun
1071111,-.21301456,.0459398477790676,15,XGBoost(hh) Mun
1071112,-.23393324,.0550282588799724,15,XGBoost(hh) Mun
1071113,-.30227375,.0917335991195825,15,XGBoost(hh) Mun
1071114,-.31909668,.1019264182389184,15,XGBoost(hh) Mun
1071116,-.23860829,.0571514417586268,15,XGBoost(hh) Mun
1071117,-.51303995,.2634488020992227,15,XGBoost(hh) Mun
1081001,-.076116547,.0058094234119796,15,XGBoost(hh) Mun
1081002,-.05798785,.0033659010191399,15,XGBoost(hh) Mun
1081003,-.10126755,.0102609066005012,15,XGBoost(hh) Mun
1081004,-.05022094,.0025251079757708,15,XGBoost(hh) Mun
1081005,-.121326,.0147406804924209,15,XGBoost(hh) Mun
1081006,-.07209371,.0052081700340126,15,XGBoost(hh) Mun
1081007,-.13477117,.0182497407411636,15,XGBoost(hh) Mun
1081008,-.10203756,.0107536419199632,15,XGBoost(hh) Mun
1081009,-.097219124,.009482243691619,15,XGBoost(hh) Mun
1081011,-.08558704,.0073272019005742,15,XGBoost(hh) Mun
1081013,-.10879055,.0118480382857893,15,XGBoost(hh) Mun
1081016,-.13283049,.0176500806667343,15,XGBoost(hh) Mun
1081017,-.042306434,.001793921744153,15,XGBoost(hh) Mun
1081018,-.13672501,.0187308685631137,15,XGBoost(hh) Mun
1081019,-.036786381,.0013546766190211,15,XGBoost(hh) Mun
1081020,-.030155633,.0010667269464328,15,XGBoost(hh) Mun
1081021,-.053025708,.002812933448153,15,XGBoost(hh) Mun
1081022,-.23005803,.0529538581996913,15,XGBoost(hh) Mun
1081023,-.11234353,.0126481847461286,15,XGBoost(hh) Mun
1081025,-.12463479,.0155392617913405,15,XGBoost(hh) Mun
1081027,-.13019967,.0170382345043203,15,XGBoost(hh) Mun
1081028,-.19680363,.0387487776023129,15,XGBoost(hh) Mun
1081029,-.19517052,.0382501206797941,15,XGBoost(hh) Mun
1081030,-.035160616,.0013048781602006,15,XGBoost(hh) Mun
1081031,-.072121017,.0052180256711617,15,XGBoost(hh) Mun
1081032,-.079927117,.0063900091377652,15,XGBoost(hh) Mun
1081034,-.17700364,.0313393019410984,15,XGBoost(hh) Mun
1081035,-.067883909,.0046911009754687,15,XGBoost(hh) Mun
1081036,-.12633877,.0159684169371336,15,XGBoost(hh) Mun
1081037,-.095431991,.0091105797703634,15,XGBoost(hh) Mun
1081038,-.082116216,.0067548104526572,15,XGBoost(hh) Mun
1081039,-.13672368,.0186991961421676,15,XGBoost(hh) Mun
1081040,-.10209069,.0104368408704261,15,XGBoost(hh) Mun
1081043,-.15188843,.0230867426844297,15,XGBoost(hh) Mun
1081044,-.10302375,.0106253854062412,15,XGBoost(hh) Mun
1081045,-.08722797,.0076129676783841,15,XGBoost(hh) Mun
1081046,-.013023728,.0003618689299342,15,XGBoost(hh) Mun
1081048,-.10120171,.0102562721015554,15,XGBoost(hh) Mun
1081050,-.080632634,.0065046979311913,15,XGBoost(hh) Mun
1081051,-.0076602511,.000124194428412,15,XGBoost(hh) Mun
1081052,-.059668362,.0035720858196525,15,XGBoost(hh) Mun
1081053,-.22952673,.0526998073158864,15,XGBoost(hh) Mun
1081054,-.0086317845,.0004548158207543,15,XGBoost(hh) Mun
1081055,-.093342416,.0087153151519307,15,XGBoost(hh) Mun
1081058,-.057639539,.0033249430028639,15,XGBoost(hh) Mun
1081059,-.082126848,.0067484501146814,15,XGBoost(hh) Mun
1081060,-.06917315,.0047902018069874,15,XGBoost(hh) Mun
1081061,-.17567647,.0308748956648157,15,XGBoost(hh) Mun
1081062,-.079961479,.0063972785708792,15,XGBoost(hh) Mun
1081066,-.086683445,.0077236786358087,15,XGBoost(hh) Mun
1081067,-.14701496,.0216336256161719,15,XGBoost(hh) Mun
1091002,-.063205376,.0039955512475705,15,XGBoost(hh) Mun
1091003,-.059917174,.0035908401290561,15,XGBoost(hh) Mun
1091004,-.026390541,.0007000059272095,15,XGBoost(hh) Mun
1091005,-.060993008,.0037220666783078,15,XGBoost(hh) Mun
1091006,-.045355182,.002057663076027,15,XGBoost(hh) Mun
1091007,-.075698718,.0057326173161539,15,XGBoost(hh) Mun
1091008,-.04211263,.0017749693793612,15,XGBoost(hh) Mun
1091009,-.080764897,.0065433372926684,15,XGBoost(hh) Mun
1091010,-.046207834,.0021362200433795,15,XGBoost(hh) Mun
1091011,-.070560046,.0049830337155589,15,XGBoost(hh) Mun
1091012,-.048647858,.0023697949020051,15,XGBoost(hh) Mun
1091013,-.066140324,.0043869088808892,15,XGBoost(hh) Mun
1091014,-.01612689,.0002601294859185,15,XGBoost(hh) Mun
1091015,-.044930018,.0020191216824018,15,XGBoost(hh) Mun
1091016,-.023076864,.0005327148502247,15,XGBoost(hh) Mun
1091017,-.044148058,.0019501133663728,15,XGBoost(hh) Mun
1101001,-.23937471,.0573119503734453,15,XGBoost(hh) Mun
1101002,.0035639007,.0002628261337171,15,XGBoost(hh) Mun
1101004,-.21794133,.047511675334701,15,XGBoost(hh) Mun
1101005,-.085357644,.0072939458797228,15,XGBoost(hh) Mun
1101006,-.277484,.0771118292182784,15,XGBoost(hh) Mun
1101007,-.10457129,.0109433931565673,15,XGBoost(hh) Mun
1101008,-.23100854,.0533823530527391,15,XGBoost(hh) Mun
1101009,-.058785021,.0035297510443538,15,XGBoost(hh) Mun
1101010,-.16814624,.0282905595785915,15,XGBoost(hh) Mun
1101011,-.28767014,.0827978538400925,15,XGBoost(hh) Mun
1101012,-.11395609,.0129963792828998,15,XGBoost(hh) Mun
1101013,-.19322447,.0373695032040699,15,XGBoost(hh) Mun
1101014,-.0623651,.0040735214704051,15,XGBoost(hh) Mun
1101015,-.32824194,.1077719027070643,15,XGBoost(hh) Mun
1101016,-.20796591,.0432730429083834,15,XGBoost(hh) Mun
1101017,-.21457545,.0460568049092866,15,XGBoost(hh) Mun
1101018,-.16053911,.0257862647181669,15,XGBoost(hh) Mun
1101020,-.26615822,.0708615250753903,15,XGBoost(hh) Mun
1101021,-.3262831,.1065257708149218,15,XGBoost(hh) Mun
1101022,-.31381971,.0985007371912261,15,XGBoost(hh) Mun
1101023,-.12263021,.015067077333869,15,XGBoost(hh) Mun
1101024,-.26007399,.0676637665705391,15,XGBoost(hh) Mun
1101026,.0050755725,.0000943212380642,15,XGBoost(hh) Mun
1101028,-.264743,.0701101064894086,15,XGBoost(hh) Mun
1101031,-.41282114,.170440703487071,15,XGBoost(hh) Mun
1101032,-.16698255,.0278941968875855,15,XGBoost(hh) Mun
1101033,-.3022249,.0913728259251967,15,XGBoost(hh) Mun
1101034,-.20272066,.0412151739189261,15,XGBoost(hh) Mun
1101035,-.16519704,.0273391965585926,15,XGBoost(hh) Mun
1101036,-.17795447,.0316973700992951,15,XGBoost(hh) Mun
1101037,-.011862814,.0003334960873215,15,XGBoost(hh) Mun
1101038,-.16375038,.0268220341182513,15,XGBoost(hh) Mun
1101039,-.20836651,.0434472404297515,15,XGBoost(hh) Mun
1111001,-.17952472,.0322702003692141,15,XGBoost(hh) Mun
1111002,-.22686864,.0514805588395423,15,XGBoost(hh) Mun
1111003,-.057831608,.0033567663810532,15,XGBoost(hh) Mun
1111004,-.11574902,.0134241260292595,15,XGBoost(hh) Mun
1111005,-.064598054,.0041910137441192,15,XGBoost(hh) Mun
1111007,-.077013634,.0059355620324926,15,XGBoost(hh) Mun
1111008,-.16558304,.0274444768846068,15,XGBoost(hh) Mun
1111009,-.093870312,.0088619669811493,15,XGBoost(hh) Mun
1111010,-.21269073,.0452687372716745,15,XGBoost(hh) Mun
1111011,-.14227454,.0202505946560637,15,XGBoost(hh) Mun
1111012,-.2435185,.0593220462047087,15,XGBoost(hh) Mun
1111013,-.099791095,.010043551515309,15,XGBoost(hh) Mun
1111014,-.15761767,.0248879293880612,15,XGBoost(hh) Mun
1111015,-.063025869,.0039798437362494,15,XGBoost(hh) Mun
1111016,-.29298559,.0858674798370119,15,XGBoost(hh) Mun
1111017,-.082817942,.0068718142073976,15,XGBoost(hh) Mun
1111018,-.19489937,.0380004260565902,15,XGBoost(hh) Mun
1111019,-.25799236,.0666342148667399,15,XGBoost(hh) Mun
1111020,-.028738534,.0008349177261674,15,XGBoost(hh) Mun
1111021,-.13477975,.0181761231841946,15,XGBoost(hh) Mun
1111022,-.22715707,.0516408728334554,15,XGBoost(hh) Mun
1111023,-.22250581,.0495384873082968,15,XGBoost(hh) Mun
1111024,-.19724305,.0389420762172728,15,XGBoost(hh) Mun
1111025,-.0096906908,.0001060166794166,15,XGBoost(hh) Mun
1111026,-.18081184,.0327385826214457,15,XGBoost(hh) Mun
1111027,-.093426809,.0087327983986254,15,XGBoost(hh) Mun
1111028,-.27414283,.0751698102152444,15,XGBoost(hh) Mun
1111029,-.24890088,.0620338366093316,15,XGBoost(hh) Mun
1111030,-.17753674,.0315778941490265,15,XGBoost(hh) Mun
1111031,-.028852314,.0008442762537336,15,XGBoost(hh) Mun
1111032,-.068657793,.0047335981486391,15,XGBoost(hh) Mun
1111033,-.09792953,.0096374466649688,15,XGBoost(hh) Mun
1111034,-.090951249,.0083796696853735,15,XGBoost(hh) Mun
1111035,-.19938953,.0397879103316009,15,XGBoost(hh) Mun
1111036,-.26845735,.072086737315733,15,XGBoost(hh) Mun
1111037,-.063666888,.0040748397153419,15,XGBoost(hh) Mun
1111038,-.35913312,.1290026003404192,15,XGBoost(hh) Mun
1111039,-.21794248,.0475152599515539,15,XGBoost(hh) Mun
1111040,-.035833333,.0014939427184429,15,XGBoost(hh) Mun
1111041,-.1388061,.0192774862496988,15,XGBoost(hh) Mun
1111042,-.16049674,.025778067486879,15,XGBoost(hh) Mun
1111043,.040173825,.001853610803057,15,XGBoost(hh) Mun
1111044,-.10889101,.0118646378452644,15,XGBoost(hh) Mun
1111046,-.26786438,.0717749703346262,15,XGBoost(hh) Mun
1121001,-.11259204,.0126932670054932,15,XGBoost(hh) Mun
1121002,-.22510862,.0509426957218828,15,XGBoost(hh) Mun
1121003,-.33524358,.1125246238622405,15,XGBoost(hh) Mun
1121004,-.25238797,.0639094640198374,15,XGBoost(hh) Mun
1121005,-.34879035,.1217887565514235,15,XGBoost(hh) Mun
1121006,-.22573532,.0510366848912849,15,XGBoost(hh) Mun
1121007,-.17277533,.0298736253038561,15,XGBoost(hh) Mun
1121008,-.32133213,.1034374590452504,15,XGBoost(hh) Mun
1121010,-.2594322,.0675398558518919,15,XGBoost(hh) Mun
1121011,-.18953742,.0359607070175772,15,XGBoost(hh) Mun
1121012,-.24900939,.0621323542633529,15,XGBoost(hh) Mun
1121013,-.2270564,.0516929187332251,15,XGBoost(hh) Mun
1121014,-.13504368,.0182625224103127,15,XGBoost(hh) Mun
1121015,-.18795617,.0353560230873789,15,XGBoost(hh) Mun
1121016,-.23373938,.0550003548917198,15,XGBoost(hh) Mun
1121017,-.16383462,.0268930051111803,15,XGBoost(hh) Mun
1121018,-.26959649,.072741097414592,15,XGBoost(hh) Mun
1121019,-.2355887,.0559258115974818,15,XGBoost(hh) Mun
1121020,-.12497266,.0158204834778559,15,XGBoost(hh) Mun
1121021,-.18551973,.0344581400371005,15,XGBoost(hh) Mun
1121022,-.25727987,.0663282447352201,15,XGBoost(hh) Mun
1121023,-.18152989,.0330264127093911,15,XGBoost(hh) Mun
1121024,-.18806635,.0356596798757147,15,XGBoost(hh) Mun
1121025,-.27499554,.0758496171173961,15,XGBoost(hh) Mun
1121027,-.28013822,.07859808888919,15,XGBoost(hh) Mun
1121028,-.17452137,.03061693761605,15,XGBoost(hh) Mun
1121029,-.10485496,.0110175183614658,15,XGBoost(hh) Mun
1121030,-.22838132,.0522185635045782,15,XGBoost(hh) Mun
1121032,-.26364306,.0696471527141251,15,XGBoost(hh) Mun
1121033,-.28915817,.0837103187107616,15,XGBoost(hh) Mun
1121034,-.24266391,.0589623653054865,15,XGBoost(hh) Mun
1121035,-.12511386,.0156788817349734,15,XGBoost(hh) Mun
1121036,-.19567682,.0384405901935297,15,XGBoost(hh) Mun
1121037,-.4085983,.1671281287360837,15,XGBoost(hh) Mun
1121038,-.092206962,.0085102281863296,15,XGBoost(hh) Mun
1121039,-.23498878,.0552657161303075,15,XGBoost(hh) Mun
1121040,-.31212193,.0975382374228569,15,XGBoost(hh) Mun
1121041,-.16552526,.0276551306967691,15,XGBoost(hh) Mun
1121042,-.19068678,.0365998257270885,15,XGBoost(hh) Mun
1121044,-.21838212,.0477542861469546,15,XGBoost(hh) Mun
1121045,-.26328865,.0694934044475462,15,XGBoost(hh) Mun
1121046,-.15955928,.0255452876481987,15,XGBoost(hh) Mun
1121048,-.16218713,.0263244266026248,15,XGBoost(hh) Mun
1121049,-.21840218,.0477518141939701,15,XGBoost(hh) Mun
1121050,-.19691412,.0388002874168547,15,XGBoost(hh) Mun
1121051,-.14447927,.0209986169142663,15,XGBoost(hh) Mun
1121052,-.21649171,.0470545837791523,15,XGBoost(hh) Mun
1121053,-.26338133,.0694567889387843,15,XGBoost(hh) Mun
1121054,-.28620946,.0820239471176892,15,XGBoost(hh) Mun
1121055,-.17917585,.0321252963027751,15,XGBoost(hh) Mun
1121056,-.26441813,.070148730993458,15,XGBoost(hh) Mun
1121057,-.11755233,.0138359023338748,15,XGBoost(hh) Mun
1121058,-.23809247,.0567981532204046,15,XGBoost(hh) Mun
1121059,-.25465727,.0649277543936347,15,XGBoost(hh) Mun
1121060,-.37355134,.1396827500287994,15,XGBoost(hh) Mun
1121061,-.14395982,.020811997791072,15,XGBoost(hh) Mun
1121062,-.28670007,.0823838496316191,15,XGBoost(hh) Mun
1121064,-.27186444,.0739853198745046,15,XGBoost(hh) Mun
1121065,-.37185374,.1384512831100698,15,XGBoost(hh) Mun
1121066,-.1938882,.0376618097279549,15,XGBoost(hh) Mun
1121067,-.23959689,.0574730258085524,15,XGBoost(hh) Mun
1121068,-.1298956,.0169091363078015,15,XGBoost(hh) Mun
1121069,-.21290021,.0457050041416738,15,XGBoost(hh) Mun
1121070,-.42974168,.1848058920945316,15,XGBoost(hh) Mun
1121071,-.32131517,.1035162685536374,15,XGBoost(hh) Mun
1121072,-.2260827,.0513354441739368,15,XGBoost(hh) Mun
1121073,-.23196979,.0539442596687279,15,XGBoost(hh) Mun
1121074,-.3495416,.1225389767122673,15,XGBoost(hh) Mun
1121075,-.16345082,.0267715831316466,15,XGBoost(hh) Mun
1121076,-.15859559,.0253977845158089,15,XGBoost(hh) Mun
1121077,-.17618126,.0311229502182132,15,XGBoost(hh) Mun
1121079,-.11301059,.0129930372925013,15,XGBoost(hh) Mun
1121080,-.27410904,.0752647473546845,15,XGBoost(hh) Mun
1121081,-.12588188,.0162070448147505,15,XGBoost(hh) Mun
1131001,-.12325704,.0152625384540364,15,XGBoost(hh) Mun
1131002,-.094387569,.0091025058272223,15,XGBoost(hh) Mun
1131003,-.15157218,.0229990636794401,15,XGBoost(hh) Mun
1131004,-.18506703,.0343081944382154,15,XGBoost(hh) Mun
1131005,-.11945348,.0142908654795117,15,XGBoost(hh) Mun
1131006,-.30412653,.0925603600164373,15,XGBoost(hh) Mun
1131007,-.21088974,.0445064712350097,15,XGBoost(hh) Mun
1131008,-.15978293,.0255410391132932,15,XGBoost(hh) Mun
1131009,-.066072054,.0044017714847751,15,XGBoost(hh) Mun
1131010,-.057127889,.0032725364448408,15,XGBoost(hh) Mun
1131011,-.30408454,.0927030787851253,15,XGBoost(hh) Mun
1131012,-.17543292,.0308199810887535,15,XGBoost(hh) Mun
1131013,-.072065718,.0052032117745509,15,XGBoost(hh) Mun
1131014,-.42209551,.1782624453356758,15,XGBoost(hh) Mun
1131015,-.2307702,.0533597255571893,15,XGBoost(hh) Mun
1131016,-.17064136,.0291431204967608,15,XGBoost(hh) Mun
1131017,-.26897633,.0724466587378314,15,XGBoost(hh) Mun
1131018,-.33736849,.1139092453191675,15,XGBoost(hh) Mun
1131019,-.20622361,.042586026949787,15,XGBoost(hh) Mun
1131021,-.12585557,.0158481679851889,15,XGBoost(hh) Mun
1131022,-.13843971,.0191751514105297,15,XGBoost(hh) Mun
1131023,-.17590193,.0309573748835582,15,XGBoost(hh) Mun
1131024,-.1380908,.019154063725244,15,XGBoost(hh) Mun
1131025,-.2498291,.062965797849227,15,XGBoost(hh) Mun
1131026,-.35222074,.1243178530503078,15,XGBoost(hh) Mun
1131027,-.26215678,.0689306825918504,15,XGBoost(hh) Mun
1131028,-.26328984,.0694306340663489,15,XGBoost(hh) Mun
1131029,-.12486222,.0156426760374716,15,XGBoost(hh) Mun
1131030,-.23697692,.0561859026647497,15,XGBoost(hh) Mun
1131031,-.24425396,.0596982399463854,15,XGBoost(hh) Mun
