OID_,ADM2_PCODE,ZONE_CODE,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN,PCT90
1471,M,1471,97.000000000000000,0.001684027804722,0.060111671686172,0.877538919448853,0.817427247762680,0.144322235406060,0.134291761647661,13.999256834387776,,,,0.101579286158085,0.247089043259621
1472,M,1472,25.000000000000000,0.000434027784722,0.312542885541916,2.521750211715698,2.209207326173782,0.862845102548599,0.639562797805725,21.571127563714978,,,,0.642624318599701,2.023842716217041
1473,M,1473,440.000000000000000,0.007638889011111,0.048257824033499,3.398663997650146,3.350406173616648,0.133818406171419,0.252053585302869,58.880098715424552,,,,0.086306411772966,0.122471734881401
1474,M,1474,325.000000000000000,0.005642361201389,0.049887511879206,1.817014098167419,1.767126586288214,0.167140127202639,0.223309234188523,54.320541340857773,,,,0.093016125261784,0.322950136661530
1475,M,1475,605.000000000000000,0.010503472390278,0.047302998602390,9.704409599304199,9.657106600701809,0.331654705759907,0.784367861809496,200.651096984743901,,,,0.151826411485672,0.527161371707916
1476,M,1476,490.000000000000000,0.008506944580556,0.047727350145578,0.766846299171448,0.719118949025869,0.099483485497078,0.074439374283005,48.746907893568242,,,,0.082864880561829,0.125762377679348
1477,M,1477,6767.000000000000000,0.117482640768611,0.048775125294924,6.764106273651123,6.715331148356199,0.167918764606935,0.319946566818866,1136.306280095131569,,,,0.109492309391499,0.207441106438637
1478,M,1478,12389.000000000000000,0.215086808996944,0.038134705275297,16.652704238891602,16.614569533616304,0.109419936017892,0.311769517743982,1355.603587325665330,,,,0.087393805384636,0.111857610940933
1479,M,1479,586.000000000000000,0.010173611273889,0.035072781145573,1.929365515708923,1.894292734563351,0.112706082653725,0.166243716910474,66.045764435082646,,,,0.079456038773060,0.134006150066853
1480,M,1480,4259.000000000000000,0.073940973405278,0.116573244333267,57.004951477050781,56.888378232717514,0.868617670023193,3.269974237453546,3699.442656628780242,,,,0.292582571506500,0.983531820774079
1481,M,1481,4244.000000000000000,0.073680556734444,0.072916150093079,42.933593750000000,42.860677599906921,0.685065467172178,3.328222225004170,2907.417842678723900,,,,0.125665746629238,0.504135787487030
1482,M,1482,647.000000000000000,0.011232639068611,0.041872780770063,2.665720224380493,2.623847443610430,0.129052616776740,0.226610811538949,83.497043054550844,,,,0.081619866192341,0.134960132837295
1483,M,1483,7191.000000000000000,0.124843751997500,0.042674567550421,7.876003265380859,7.833328697830439,0.130438890827745,0.314246916620790,937.986063942312626,,,,0.086719535291195,0.119406692683697
1484,M,1484,345.000000000000000,0.005989583429167,0.037629242986441,2.843574523925781,2.805945280939341,0.124777493377527,0.258099905681196,43.048235215246677,,,,0.076556108891964,0.111263380944729
